FromID,ToID,Relation_type,Relation_Context_CellType,Relation_Context_DiffDay,Relation_Context_Depot,Relation_Context_Stimulation,FromType,ToType
344,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
344,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
105,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2144,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2144,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1237,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1237,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2198,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2198,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1347,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1347,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1347,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2302,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2302,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1221,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1221,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1221,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
249,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
249,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1087,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2195,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1532,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1532,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
18,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
630,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
87,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
87,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
87,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
5,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
53,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
53,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
53,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1685,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1685,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
880,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
880,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
250,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
250,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1370,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1370,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
