Id,Name,Type
33890,Vaginal microbiome MetaCyc pathway (1CMET2-PWY|N10-formyl-tetrahydrofolate biosynthesis),Disease
33894,Descending thoracic aortic diameter,Disease
33901,Malignant vs benign glioma,Disease
33925,Haddock liking,Disease
33926,F-healthy food liking (derived food-liking factor),Disease
33927,F-healthy breakfast food liking (derived food-liking factor),Disease
33928,Goat cheese liking,Disease
33935,Herring liking,Disease
33940,F-highly palatable foods liking (derived food-liking factor),Disease
33941,Kiwi liking,Disease
33943,Lager liking,Disease
33945,Horseradish liking,Disease
33947,Honey liking,Disease
33948,F-bitter food liking (derived food-liking factor),Disease
33949,Broad bean liking,Disease
33953,Beans liking,Disease
33955,Beef/steak liking,Disease
33956,Beetroot liking,Disease
33958,F-caffeinated/sweet liking (derived food-liking factor),Disease
33959,F-cake/biscuits liking (derived food-liking factor),Disease
33960,Avocado liking,Disease
33963,Baked/steamed fish liking,Disease
33964,Butternut squash liking,Disease
33969,Obstructive heart defect,Disease
33971,Obstructive heart defect (maternal genotype effect),Disease
33978,Hormone-sensitive cancer,Disease
33990,Vaginal microbiome MetaCyc pathway (PWY-6507|4-deoxy-L-threo-hex-4-enopyranuronate degradation),Disease
33991,Vaginal microbiome MetaCyc pathway (PWY-6519|8-amino-7-oxononanoate biosynthesis I),Disease
33994,"Vaginal microbiome MetaCyc pathway (PWY-6383|mono-trans, poly-cis decaprenyl phosphate biosynthesis)",Disease
33996,Vaginal microbiome MetaCyc pathway (PWY-6562|norspermidine biosynthesis),Disease
33998,Vaginal microbiome relative abundance (f_Mycoplasmataceae),Disease
34001,Vaginal microbiome relative abundance (o_Bacteroidales),Disease
34002,Vaginal microbiome relative abundance (g_Dialister),Disease
34006,Vaginal microbiome relative abundance (g_Megasphaera),Disease
34008,Vaginal microbiome relative abundance (g_Anaerococcus),Disease
34010,Vaginal microbiome relative abundance (o_Campylobacterales),Disease
34013,Vaginal microbiome relative abundance (g_Peptoniphilus),Disease
34016,Vaginal microbiome relative abundance (g_Prevotella),Disease
34017,Vaginal microbiome relative abundance (g_Streptococcus),Disease
34019,Vaginal microbiome relative abundance (p_Proteobacteria),Disease
34021,Medication use (vasodilators used in cardiac diseases),Disease
34024,Medication use (antihypertensives),Disease
34026,Medication use (antithrombotic agents),Disease
34029,Medication use (beta blocking agents),Disease
34035,Medication use (diuretics),Disease
34040,Actinic keratosis,Disease
34072,Vaginal microbiome MetaCyc pathway (PWY-6708|ubiquinol-8 biosynthesis (prokaryotic)),Disease
34073,Vaginal microbiome MetaCyc pathway (PWY-6749|CMP-legionaminate biosynthesis I),Disease
34076,Vaginal microbiome MetaCyc pathway (PWY-6590|superpathway of Clostridium acetobutylicum acidogenic fermentation),Disease
34077,Vaginal microbiome MetaCyc pathway (PWY-6608|guanosine nucleotides degradation III),Disease
34099,Vaginal microbiome MetaCyc pathway (PWY-6609|adenine and adenosine salvage III),Disease
34100,Vaginal microbiome relative abundance (s_Lactobacillus crispatus),Disease
34102,Vaginal microbiome relative abundance (s_Lactobacillus jensenii),Disease
34105,Vaginal microbiome relative abundance (s_Dialister micraerophilus),Disease
34106,Vaginal microbiome relative abundance (s_Dialister propionicifaciens),Disease
34108,Vaginal microbiome relative abundance (s_Aerococcus christensenii),Disease
34115,Vaginal microbiome relative abundance (s_Lactobacillus reuteri),Disease
34120,Facial skin hydration,Disease
34123,Facial wrinkles,Disease
34125,Serum creatinine levels,Disease
34136,Medication use (drugs for peptic ulcer and gastro-oesophageal reflux disease),Disease
34137,Medication use (drugs used in diabetes),Disease
34139,BMI at 8 months old,Disease
34141,BMI at 1 year old,Disease
34147,BMI at 2 years old,Disease
34148,BMI at 3 years old,Disease
34149,BMI at 7 years old,Disease
34150,BMI at 1.5 years old,Disease
34151,BMI at 8 years old,Disease
34152,Medication use (immunosuppressants),Disease
34155,"Medication use (anti-inflammatory and antirheumatic products, non-steroids)",Disease
34156,Medication use (drugs affecting bone structure and mineralization),Disease
34158,Medication use (salicylic acid and derivatives),Disease
34161,Medication use (anilides),Disease
34162,Medication use (antimigraine preparations),Disease
34165,Medication use (thyroid preparations),Disease
34168,Executive function (longitudinal),Disease
34170,Executive function,Disease
34175,Cognitive performance (visuoconstruction) (longitudinal),Disease
34179,Cognitive performance (visuoconstruction),Disease
34190,Vaginal microbiome MetaCyc pathway (PWY-5507|adenosylcobalamin biosynthesis I (early cobalt insertion)),Disease
34192,Vaginal microbiome MetaCyc pathway (PWY-5856|ubiquinol-9 biosynthesis (prokaryotic)),Disease
34194,Vaginal microbiome MetaCyc pathway (PWY-5857|ubiquinol-10 biosynthesis (prokaryotic)),Disease
34195,Vaginal microbiome MetaCyc pathway (PWY-5415|catechol degradation I (meta-cleavage pathway)),Disease
34201,Vaginal microbiome MetaCyc pathway (PWY-5705|allantoin degradation to glyoxylate III),Disease
34205,Vaginal microbiome MetaCyc pathway (PWY-5741|ethylmalonyl-CoA pathway),Disease
34208,Vaginal microbiome MetaCyc pathway (PWY-5860|superpathway of demethylmenaquinol-6 biosynthesis I),Disease
34209,Vaginal microbiome MetaCyc pathway (PWY-5861|superpathway of demethylmenaquinol-8 biosynthesis),Disease
34210,Vaginal microbiome MetaCyc pathway (PWY-5845|superpathway of menaquinol-9 biosynthesis),Disease
34212,Vaginal microbiome MetaCyc pathway (PWY-5850|superpathway of menaquinol-6 biosynthesis I),Disease
34213,Vaginal microbiome MetaCyc pathway (PWY-5855|ubiquinol-7 biosynthesis (prokaryotic)),Disease
34214,Vaginal microbiome MetaCyc pathway (PWY-5862|superpathway of demethylmenaquinol-9 biosynthesis),Disease
34215,Estimated glomerular filtration rate (cystatin c),Disease
34217,Vaginal microbiome MetaCyc pathway (PWY0-1241|ADP-L-glycero-beta;-D-manno-heptose biosynthesis),Disease
34219,Vaginal microbiome MetaCyc pathway (PWY0-1261|anhydromuropeptides recycling),Disease
34220,Vaginal microbiome MetaCyc pathway (PWY0-1298|superpathway of pyrimidine deoxyribonucleosides degradation),Disease
34221,Vaginal microbiome MetaCyc pathway (PWY0-1533|methylphosphonate degradation I),Disease
34222,Vaginal microbiome MetaCyc pathway (PWY0-162|superpathway of pyrimidine ribonucleotides de novo biosynthesis),Disease
34224,Vaginal microbiome MetaCyc pathway (PWY0-166|superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)),Disease
34229,Vaginal microbiome MetaCyc pathway (PWY0-1479|tRNA processing),Disease
34244,Vaginal microbiome relative abundance (s_Megasphaera genomosp type 1),Disease
34247,Vaginal microbiome relative abundance (s_Prevotella bivia),Disease
34248,Vaginal microbiome relative abundance (s_Peptoniphilus vaginalis),Disease
34250,Vaginal microbiome relative abundance (pleiotropy),Disease
34252,BMI at 6 months old,Disease
34260,BMI at birth,Disease
34261,BMI at 3 months old,Disease
34262,Myalgic encephalomyelitis / chronic fatigue syndrome,Disease
34264,Log white blood cell count in acute lymphoblastic leukemia,Disease
34266,Spline residuals of log white blood cell count in acute lymphoblastic leukemia,Disease
34269,Cognitive performance (attention) (longitudinal),Disease
34273,Medication use (HMG CoA reductase inhibitors),Disease
34287,Breast cancer x TP53 mutation interaction,Disease
34289,Breast cancer x TP53 gain of function mutation interaction,Disease
34299,Depression (age of onset),Disease
34302,"Vaginal microbiome MetaCyc pathway (PWY-7159|chlorophyllide a biosynthesis III (aerobic, light independent))",Disease
34303,"Vaginal microbiome MetaCyc pathway (PWY-7013|L-1,2-propanediol degradation)",Disease
34305,Vaginal microbiome MetaCyc pathway (PWY-7094|fatty acid salvage),Disease
34306,Vaginal microbiome MetaCyc pathway (TEICHOICACID-PWY|teichoic acid (poly-glycerol) biosynthesis),Disease
34307,Vaginal microbiome MetaCyc pathway (RUMP-PWY|formaldehyde oxidation I),Disease
34309,Vaginal microbiome MetaCyc pathway (PYRIDOXSYN-PWY|pyridoxal 5'-phosphate biosynthesis I),Disease
34311,Cutaneous melanoma (MTAG),Disease
34318,Medication use (agents acting on the renin-angiotensin system),Disease
34349,Regional cortical thickness (medialorbitofrontal),Disease
34350,Regional cortical thickness (parahippocampal),Disease
34351,Regional cortical thickness (inferiorparietal),Disease
34353,Regional cortical thickness (lingual),Disease
34354,Regional cortical thickness (lateraloccipital),Disease
34355,Vaginal microbiome MetaCyc pathway (PWY-6151|S-adenosyl-L-methionine cycle I),Disease
34357,Vaginal microbiome MetaCyc pathway (PWY-621|sucrose degradation III (sucrose invertase)),Disease
34358,Vaginal microbiome MetaCyc pathway (PWY-6123|inosine-5'-phosphate biosynthesis I),Disease
34360,Vaginal microbiome MetaCyc pathway (PWY-6125|superpathway of guanosine nucleotides de novo biosynthesis II),Disease
34361,Vaginal microbiome MetaCyc pathway (PWY-6700|queuosine biosynthesis),Disease
34362,Vaginal microbiome MetaCyc pathway (PWY-6277|superpathway of 5-aminoimidazole ribonucleotide biosynthesis),Disease
34364,Vaginal microbiome MetaCyc pathway (PWY-5863|superpathway of phylloquinol biosynthesis),Disease
34366,Vaginal microbiome MetaCyc pathway (PWY-5896|superpathway of menaquinol-10 biosynthesis),Disease
34367,Vaginal microbiome MetaCyc pathway (PWY-5897|superpathway of menaquinol-11 biosynthesis),Disease
34368,Vaginal microbiome MetaCyc pathway (PWY-5899|superpathway of menaquinol-13 biosynthesis),Disease
34369,Vaginal microbiome MetaCyc pathway (PWY490-3|nitrate reduction VI (assimilatory)),Disease
34371,Vaginal microbiome MetaCyc pathway (PYRIDNUCSAL-PWY|NAD salvage pathway I),Disease
34372,Vaginal microbiome MetaCyc pathway (PYRIDNUCSYN-PWY|NAD biosynthesis I (from aspartate)),Disease
34373,Vaginal microbiome MetaCyc pathway (PWY0-321|phenylacetate degradation I (aerobic)),Disease
34385,Vaginal microbiome MetaCyc pathway (PWY0-42|2-methylcitrate cycle I),Disease
34387,Vaginal microbiome MetaCyc pathway (PWY0-862|(5Z)-dodec-5-enoate biosynthesis),Disease
34389,Vaginal microbiome MetaCyc pathway (PWY1G-0|mycothiol biosynthesis),Disease
34392,Pseudouridine levels,Disease
34394,Medication use (calcium channel blockers),Disease
34400,High-density lipoprotein mediated cholesterol efflux capacity,Disease
34401,White matter lesions (Fazekas score),Disease
34404,Left hippocampal volume,Disease
34407,Global cognition (Mini Mental State Examination) (longitudinal),Disease
34418,Facial wrinkles (under eye),Disease
34421,Sib-shared facial trait 757; Facial segment 37; 3D morphology of the philtrium,Disease
34423,Sib-shared facial trait 782; Facial segment 40; 3D morphology of the nose sides,Disease
34425,Sib-shared facial trait 788; Facial segment 42; 3D morphology of the nose sides,Disease
34426,Sib-shared facial trait 823; Facial segment 44; 3D morphology of the nose apex,Disease
34428,Sib-shared facial trait 835; Facial segment 45; 3D morphology of the nose alae,Disease
34430,Sib-shared facial trait 869; Facial segment 50; 3D morphology of the cheeks,Disease
34432,Inosine levels,Disease
34433,Isobutyrylcarnitine (c4) levels,Disease
34434,Ornithine levels (Metabolon platform),Disease
34436,Regional cortical thickness (frontalpole),Disease
34438,Regional cortical thickness (insula),Disease
34439,"Vaginal microbiome MetaCyc pathway (PWY-5837|1,4-dihydroxy-2-naphthoate biosynthesis I)",Disease
34441,Vaginal microbiome MetaCyc pathway (PWY-5838|superpathway of menaquinol-8 biosynthesis I),Disease
34445,Vaginal microbiome MetaCyc pathway (PWY-5840|superpathway of menaquinol-7 biosynthesis),Disease
34450,Vaginal microbiome MetaCyc pathway (PWY-5747|2-methylcitrate cycle II),Disease
34452,Vaginal microbiome MetaCyc pathway (PWY-5695|urate biosynthesis/inosine 5'-phosphate degradation),Disease
34458,Vaginal microbiome MetaCyc pathway (PWY-7539|6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)),Disease
34460,Vaginal microbiome MetaCyc pathway (PWY-7664|oleate biosynthesis IV (anaerobic)),Disease
34462,Vaginal microbiome MetaCyc pathway (PWY-7373|superpathway of demethylmenaquinol-6 biosynthesis II),Disease
34471,"Medication use (adrenergics, inhalants)",Disease
34474,Cognitive performance (language ability) (longitudinal),Disease
34477,Medication use (antihistamines for systemic use),Disease
34478,Medication use (antiglaucoma preparations and miotics),Disease
34479,Cognitive function (delayed memory) (longitudinal),Disease
34481,Cognitive function (delayed memory),Disease
34485,Cognitive function (immediate memory),Disease
34490,Medication use (glucocorticoids),Disease
34501,Regional cortical thickness (entorhinal),Disease
34502,Regional cortical thickness (fusiform),Disease
34503,Regional cortical thickness (caudalmiddlefrontal),Disease
34505,Global cortical thickness (GlobalMeanMean),Disease
34507,Tyrosine levels (Biocrates platform),Disease
34509,Threonine levels (Metabolon platform),Disease
34511,Oleoylcarnitine levels (Metabolon platform),Disease
34513,1-palmitoleoylglycerophosphocholine levels (Metabolon platform),Disease
34515,X-11469 levels,Disease
34517,X-12798 levels,Disease
34518,X-13435 levels,Disease
34520,X-14086 levels,Disease
34522,Sib-shared facial trait 891; Facial segment 52; 3D morphology of the outer cheeks,Disease
34524,Sib-shared facial trait 920; Facial segment 56; 3D morphology of the middle forehead,Disease
34526,Sib-shared facial trait 1000; Facial segment 60; 3D morphology of the eye sockets,Disease
34528,Elevated alanine aminotransferase and aspartate aminotransferase levels in acute lymphoblastic leukemia,Disease
34545,Vaginal microbiome MetaCyc pathway (PWY-7328|superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis),Disease
34547,"Vaginal microbiome MetaCyc pathway (PWY-7237|myo-, chiro- and scillo-inositol degradation)",Disease
34549,Vaginal microbiome MetaCyc pathway (PWY-7242|D-fructuronate degradation),Disease
34550,Vaginal microbiome MetaCyc pathway (PWY-7219|adenosine ribonucleotides de novo biosynthesis),Disease
34552,Vaginal microbiome MetaCyc pathway (PWY-7220|adenosine deoxyribonucleotides de novo biosynthesis II),Disease
34554,Vaginal microbiome MetaCyc pathway (PWY-7222|guanosine deoxyribonucleotides de novo biosynthesis II),Disease
34555,"Vaginal microbiome MetaCyc pathway (PWY-7371|1,4-dihydroxy-6-naphthoate biosynthesis II)",Disease
34559,Vaginal microbiome MetaCyc pathway (UBISYN-PWY|superpathway of ubiquinol-8 biosynthesis (prokaryotic)),Disease
34560,Vaginal microbiome presence (c_Actinobacteria),Disease
34563,Vaginal microbiome presence (s_Dialister micraerophilus),Disease
34564,Vaginal microbiome presence (s_Lactobacillus mulieris),Disease
34566,Vaginal microbiome presence (f_Mycoplasmataceae),Disease
34567,Vaginal microbiome presence (g_Dialister),Disease
34568,Vaginal microbiome presence (g_Megasphaera),Disease
34569,Vaginal microbiome presence (p_Proteobacteria),Disease
34570,Vaginal microbiome presence (s_Aerococcus christensenii),Disease
34572,Vaginal microbiome relative abundance (f_Lachnospiraceae),Disease
34576,Vaginal microbiome relative abundance (c_Gammaproteobacteria),Disease
34577,Vaginal microbiome relative abundance (f_Aerococcaceae),Disease
34578,Facial skin elasticity,Disease
34581,Facial skin melanin,Disease
34583,Facial skin gloss,Disease
34589,Biological age (PhenoAge),Disease
34598,Global cognition (Mini Mental State Examination),Disease
34603,Cognitive function (immediate memory) (longitudinal),Disease
34621,Regional cortical thickness (superiorfrontal),Disease
34622,Sib-shared facial trait 524; Facial segment 18; 3D morphology of the philtrium,Disease
34624,Sib-shared facial trait 528; Facial segment 18; 3D morphology of the philtrium,Disease
34626,Sib-shared facial trait 232; Facial segment 5; 3D morphology of the nose,Disease
34628,Sib-shared facial trait 25; Facial segment 1; 3D morphology of the full face,Disease
34630,Sib-shared facial trait 247; Facial segment 6; 3D morphology of the lower face,Disease
34632,Sib-shared facial trait 263; Facial segment 6; 3D morphology of the lower face,Disease
34634,Sib-shared facial trait 283; Facial segment 7; 3D morphology of the upper face,Disease
34636,Sib-shared facial trait 347; Facial segment 9; 3D morphology of the upper lip,Disease
34638,"Sib-shared facial trait 159; Facial segment 3; 3D morphology of the upper and lower face, excluding the nose",Disease
34640,Sib-shared facial trait 84; Facial segment 1; 3D morphology of the full face,Disease
34642,Sib-shared facial trait 290; Facial segment 7; 3D morphology of the upper face,Disease
34644,Regional cortical thickness (superiorparietal),Disease
34645,Sib-shared facial trait 531; Facial segment 19; 3D morphology of the upper vermillion,Disease
34648,Regional cortical thickness (rostralanteriorcingulate),Disease
34650,Regional cortical thickness (rostralmiddlefrontal),Disease
34651,Regional cortical thickness (superiortemporal),Disease
34653,Regional cortical thickness (supramarginal),Disease
34654,Regional cortical thickness (precentral),Disease
34655,Regional cortical thickness (precuneus),Disease
34656,Acid sphingomyelinase-like phosphodiesterase 3a levels,Disease
34658,"Vascular endothelial growth factor A, isoform 121 levels",Disease
34659,alpha-2-macroglobulin receptor-associated protein levels,Disease
34671,Oxaliplatin-induced peripheral sensory neuropathy in colon cancer,Disease
34673,Time to recovery from peripheral sensory neuropathy in colon cancer,Disease
34676,Oxaliplatin-induced allergic reactions in colon cancer,Disease
34684,Intracranial germ cell tumors,Disease
34693,"Advanced glycosylation end product-specific receptor, soluble levels",Disease
34695,Complement factor B levels,Disease
34697,Cation-independent mannose-6-phosphate receptor levels,Disease
34704,Plasminogen levels,Disease
34709,ICD10 K44: Diaphragmatic hernia,Disease
34711,Time to colon cancer recurrence,Disease
34719,Retinoic acid receptor responder protein 2 levels,Disease
34736,Stem Cell Growth Factor-alpha levels,Disease
34738,Brain-specific serine protease 4 levels,Disease
34741,Complement C4 levels,Disease
34764,CD109 antigen levels,Disease
34778,Glycine levels,Disease
34780,Glycoprotein acetyls (mainly a1-acid glycoprotein),Disease
34781,Mean diameter of VLDL particles,Disease
34786,Decenoylcarnitine levels,Disease
34788,Decanoylcarnitine levels,Disease
34790,Butyrylcarnitine levels,Disease
34791,Sarcosine levels,Disease
34793,Dodecanoylcarnitine levels,Disease
34796,Octanoylcarnitine levels,Disease
34797,Propionylcarnitine levels,Disease
34798,Dodecenoylcarnitine levels,Disease
34799,Tetradecenoylcarnitine levels,Disease
34800,QTc interval,Disease
34815,F-savour/caloric food liking (derived food-liking factor),Disease
34816,F-seafood liking (derived food-liking factor),Disease
34831,F-savoury food liking (derived food-liking factor),Disease
34833,Salmon liking,Disease
34834,Sardines liking,Disease
34841,F-sharp flavour liking (derived food-liking factor),Disease
34842,F-small fish liking (derived food-liking factor),Disease
34845,Shellfish liking,Disease
34870,Oral corticosteroid burst in asthma,Disease
34879,Asthma exacerbations in inhaled corticosteroid treatment,Disease
34888,Germline telomere length in neuroblastoma,Disease
34890,Serum uromodulin levels (antibody-based assay),Disease
34892,Serum uromodulin levels (aptamer-based assay),Disease
34904,COVID-19 (hospitalized vs population),Disease
34905,SARS-CoV-2 infection,Disease
34907,Environmental pollutants exposure (AC50 low),Disease
34910,Environmental pollutants exposure (AC50 high),Disease
34913,Cadmium chloride levels,Disease
34914,Chlorpyrifos levels,Disease
34915,Di-n-butyl phthalate levels,Disease
34916,Diazinon levels,Disease
34917,Nickel levels,Disease
34918,Pentachlorophenol levels,Disease
34919,Parathion levels,Disease
34921,Ideal cardiovascular health score (clinical and behavioral),Disease
34923,Ideal cardiovascular health (clinical and behavioral),Disease
34924,alpha-Aminoadipic acid levels,Disease
34928,Environmental pollutants exposure (POD high),Disease
34929,Environmental pollutants exposure (POD low),Disease
34935,Environmental pollutants exposure (Expo high),Disease
34936,Endrin levels,Disease
34937,Ethion levels,Disease
34938,Endosulfan levels,Disease
34943,Heptachlor levels,Disease
34945,Environmental pollutants exposure (Expo low),Disease
34948,Lithium clearance,Disease
34950,Heptachlor epoxide levels,Disease
34951,Mercuric chloride levels,Disease
34952,Methoxychlor levels,Disease
34953,Mercuric chloride-2 levels,Disease
34954,Cardioembolic stroke (MTAG),Disease
34957,"2,4,5-trichlorophenol levels",Disease
34960,Aldrin levels,Disease
34961,Azinphos methyl levels,Disease
34963,DDT metabolite (DDD p-p') levels,Disease
34964,DDT metabolite (DDT o-p') levels,Disease
34965,DDT metabolite (DDT p-p') levels,Disease
34968,"4,6-dinitro-o-cresol levels",Disease
34969,"2,4,5-trichlorophenol-2 levels",Disease
34973,Cobalt levels,Disease
34975,Disulfoton levels,Disease
34976,Dieldrin levels,Disease
34977,Dicofol levels,Disease
34984,Potassium chromate levels,Disease
34985,Atrial fibrillation (MTAG),Disease
34989,Environmental pollutants exposure (RfD high),Disease
34990,Environmental pollutants exposure (RfD low),Disease
35006,A body shape index,Disease
35008,Sex hormone-binding globulin levels adjusted for BMI,Disease
35009,Coffee consumption (cups per day),Disease
35010,"Gastroesophageal reflux disease, peptic ulcer disease and/or corresponding medications and treatment",Disease
35011,Irritable bowel syndrome,Disease
35012,Mouth ulcers,Disease
35020,Total testosterone levels,Disease
35023,Digit length ratio (right hand),Disease
35024,Digit length ratio (left hand),Disease
35025,Cerebrospinal fluid p-Tau181p:AB1-42 ratio,Disease
35026,Adult body size,Disease
35027,IgM levels,Disease
35028,IgG levels,Disease
35029,Diverticular disease,Disease
35030,Anti-sp100 seropositivity in primary biliary cholangitis,Disease
35031,Cognitive function in longevity,Disease
35032,Systolic blood pressure (baseline),Disease
35033,Systolic blood pressure change trajectory,Disease
35034,Autoimmune pulmonary alveolar proteinosis,Disease
35036,Well-being spectrum (multivariate analysis),Disease
35037,Triiodothyronine levels and thyroxine levels,Disease
35038,Carpal tunnel syndrome,Disease
35039,Hand grip strength,Disease
35040,Cognitive impairment test score,Disease
35042,Diastolic blood pressure change trajectory,Disease
35043,Academic attainment (maths),Disease
35044,Cirrhosis (alcohol related),Disease
35046,Diastolic blood pressure (long-term average),Disease
35047,Academic attainment (science),Disease
35049,Metabolically unhealthy in obesity,Disease
35050,Metabolically unhealthy in normal weight,Disease
35051,Cutaneous leishmaniasis,Disease
35061,joint destruction in rheumatoid arthritis (rapid vs slow),Disease
35062,Hypertrophic cardiomyopathy,Disease
35063,Lack of behavioral control,Disease
35064,Frontal fibrosing alopecia,Disease
35066,Alcohol use disorder (consumption score),Disease
35067,Serum urate levels in chronic kidney disease,Disease
35070,Ferritin levels,Disease
35071,Declining hemoglobin trajectory in blood donors,Disease
35080,BRCA1/2-negative high-risk breast cancer,Disease
35081,Hip shape (DXA scan),Disease
35082,Addison's disease,Disease
35085,Vesicoureteral reflux,Disease
35086,Early age-related macular degeneration,Disease
35088,Facial pigmentation measurement (UV light),Disease
35089,Facial pigmentation measurement (polar light),Disease
35090,Response to tofacitinib treatment in rheumatoid arthritis (herpes zoster)(time to event),Disease
35091,Response to tofacitinib treatment in psoriasis (herpes zoster)(time to event),Disease
35092,Response to tofacitinib treatment in rheumatoid arthritis (herpes zoster),Disease
35093,Response to tofacitinib treatment in psoriasis (herpes zoster),Disease
35094,Response to tofacitinib treatment (herpes zoster)(time to event),Disease
35095,Response to tofacitinib treatment (herpes zoster),Disease
35096,Ulna and radius bone mineral density,Disease
35097,Post-bronchodilator FEV1 x air pollution (CO) interaction in childhood asthma,Disease
35099,Severe carbamazepine- or oxcarbazepine-induced hyponatremia in epilepsy,Disease
35100,"Carbamazepine metabolism (carbamazepine-10,11-diol to carbamazepine ratio) in epilepsy",Disease
35101,Asthma with severe exacerbations,Disease
35102,Diverticulitis,Disease
35103,Bipolar disorder or ulcerative colitis (MTAG),Disease
35106,Bipolar disorder or inflammatory bowel disease (MTAG),Disease
35108,2-hydroxyadipate levels,Disease
35110,Eukaryotic elongation factor 2 kinase levels,Disease
35112,Tapasin levels,Disease
35114,Proteasome subunit beta type-1 levels,Disease
35116,"NAD-dependent protein deacylase sirtuin-5, mitochondrial levels",Disease
35121,Chloride intracellular channel protein 5 levels,Disease
35123,Integrin beta-2 levels,Disease
35124,Histone deacetylase complex subunit SAP30 levels,Disease
35133,Migraine with aura (age at onset),Disease
35135,Interleukin-17B (analyte X3499.77) levels,Disease
35139,Epididymis-specific alpha-mannosidase levels,Disease
35140,Triggering receptor expressed on myeloid cells 1 levels,Disease
35142,Cation-independent mannose-6-phosphate receptor (analyte X3676.15) levels,Disease
35143,Membrane frizzled-related protein levels,Disease
35146,Butyrophilin subfamily 2 member A1 levels,Disease
35148,N-acetylglucosamine-6-sulfatase (analyte X3616.3) levels,Disease
35151,Lymphocyte antigen 86 levels,Disease
35155,SLAM family member 5 (analyte X3642.4) levels,Disease
35157,Thrombospondin-2 (analyte X3339.33) levels,Disease
35159,Tryptase beta-2 (analyte X3403.1) levels,Disease
35161,Granzyme A (analyte X3440.7) levels,Disease
35163,Severe coronary stenosis (family history of CAD interaction),Disease
35164,Severe coronary stenosis,Disease
35166,Lung adenocarcinoma (conditioned on cigarettes per day),Disease
35167,Squamous cell lung carcinoma (conditioned on cigarettes per day),Disease
35168,Lung cancer (conditioned on cigarettes per day),Disease
35170,Methazolamide-induced Stevens-Johnson syndrome / toxic epidermal necrolysis,Disease
35181,FAD-linked sulfhydryl oxidase ALR levels,Disease
35183,Otoraplin levels,Disease
35185,"Neuregulin-1, sensory and motor neuron-derived factor isoform levels",Disease
35186,5'-Nucleotidase (analyte X15452.5) levels,Disease
35188,T-cell surface glycoprotein CD8 alpha chain (analyte X15462.28) levels,Disease
35189,Collagen alpha-1(IX) chain (analyte X15466.30) levels,Disease
35191,Low-density lipoprotein receptor-related protein 11 (analyte X15472.16) levels,Disease
35193,Vascular non-inflammatory molecule 2 (analyte X15480.2) levels,Disease
35195,Cation-independent mannose-6-phosphate receptor (analyte X16057.6) levels,Disease
35197,Nidogen-2 (analyte X16060.99) levels,Disease
35199,Triggering receptor expressed on myeloid cells 2 (analyte X16300.4) levels,Disease
35200,Syndecan-3 levels,Disease
35202,Ephrin type-A receptor 7 (analyte X15580.2) levels,Disease
35204,Myelin-oligodendrocyte glycoprotein levels,Disease
35205,Prostasin (analyte X15513.108) levels,Disease
35207,M.tuberculosis induced TNF-a level,Disease
35209,S.typhi induced IL-10 level,Disease
35212,S.typhi induced IL-1B level,Disease
35214,S.pneumoniae induced IL-1B level,Disease
35216,S.pneumoniae induced IL-6 level,Disease
35218,S.pneumoniae induced TNF-a level,Disease
35220,LPS induced IL-1B level,Disease
35222,S.enteritidis induced IFN-G level,Disease
35224,Protein disulfide-isomerase A3 (analyte X7832.181) levels,Disease
35226,S-arrestin levels,Disease
35228,Double C2-like domain-containing protein beta levels,Disease
35230,"Glycoprotein endo-alpha-1,2-mannosidase levels",Disease
35232,"Ferritin, mitochondrial levels",Disease
35233,N-acetylated-alpha-linked acidic dipeptidase 2 levels,Disease
35234,Chronic obstructive pulmonary disease in non-current smokers,Disease
35235,Schizophrenia vs bipolar disorder (ordinary least squares (OLS)),Disease
35237,Schizophrenia vs Tourette's syndrome and other tic disorders (ordinary least squares (OLS)),Disease
35239,Neuferricin levels,Disease
35240,"39S ribosomal protein L55, mitochondrial levels",Disease
35242,P-selectin glycoprotein ligand 1:Extracellular domain levels,Disease
35245,Collagen alpha-2(XI) chain levels,Disease
35247,Cyclic AMP-responsive element-binding protein 3-like protein 4 levels,Disease
35251,Cyclic AMP-dependent transcription factor ATF-6 beta levels,Disease
35253,Hepatitis A virus cellular receptor 2 (analyte X11481.25) levels,Disease
35255,"Signal peptide, CUB and EGF-like domain-containing protein 3 levels",Disease
35257,Sphingomyelin phosphodiesterase levels,Disease
35259,Secretagogin (analyte X10894.25) levels,Disease
35261,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase levels,Disease
35262,Thioredoxin domain-containing protein 5 levels,Disease
35264,Zymogen granule protein 16 homolog B levels,Disease
35266,Low-density lipoprotein receptor-related protein 11 (analyte X8330.1) levels,Disease
35267,Uronyl 2-sulfotransferase levels,Disease
35269,Allograft inflammatory factor 1 levels,Disease
35270,Olfactomedin-like protein 3 (analyte X8660.33) levels,Disease
35272,Dipeptidase 1 (analyte X8794.13) levels,Disease
35274,Myeloid cell surface antigen CD33 levels,Disease
35276,Natural cytotoxicity triggering receptor 3 levels,Disease
35277,Agouti-related protein levels,Disease
35279,Delta-like protein 1 (analyte X8264.43) levels,Disease
35281,Alpha-L-iduronidase levels,Disease
