Id,Name,Type,VectorableProperty
49082,Vitamin D levels x vegetarianism interaction,Phenotype,Vitamin D levels x vegetarianism interaction
49084,Triglycerides to total lipids ratio in large LDL,Phenotype,Triglycerides to total lipids ratio in large LDL
49087,Total lipid levels in large VLDL,Phenotype,Total lipid levels in large VLDL
49088,Free cholesterol to total lipids ratio in large VLDL,Phenotype,Free cholesterol to total lipids ratio in large VLDL
49092,Cholesteryl esters to total lipids ratio in large HDL,Phenotype,Cholesteryl esters to total lipids ratio in large HDL
49102,HbA1c levels x vegetarianism interaction,Phenotype,HbA1c levels x vegetarianism interaction
49107,Direct low density lipoprotein cholesterol levels x vegetarianism interaction,Phenotype,Direct low density lipoprotein cholesterol levels x vegetarianism interaction
49108,Phosphate levels x vegetarianism interaction,Phenotype,Phosphate levels x vegetarianism interaction
49110,Testosterone levels (adjusted for BMI) x vegetarianism interaction,Phenotype,Testosterone levels (adjusted for BMI) x vegetarianism interaction
49113,Total bilirubin levels (adjusted for BMI) x vegetarianism interaction,Phenotype,Total bilirubin levels (adjusted for BMI) x vegetarianism interaction
49116,Lipoprotein A levels (adjusted for BMI) x vegetarianism interaction,Phenotype,Lipoprotein A levels (adjusted for BMI) x vegetarianism interaction
49119,Phosphate levels (adjusted for BMI) x vegetarianism interaction,Phenotype,Phosphate levels (adjusted for BMI) x vegetarianism interaction
49120,Phospholipid levels in large LDL,Phenotype,Phospholipid levels in large LDL
49121,Cholesterol to total lipids ratio in large VLDL,Phenotype,Cholesterol to total lipids ratio in large VLDL
49131,Total lipid levels in large HDL,Phenotype,Total lipid levels in large HDL
49132,Insomnia or psoriasis (pleiotropy),Phenotype,Insomnia or psoriasis (pleiotropy)
49158,Cholesteryl ester levels in large LDL,Phenotype,Cholesteryl ester levels in large LDL
49160,Cholesteryl esters to total lipids ratio in large LDL,Phenotype,Cholesteryl esters to total lipids ratio in large LDL
49173,Free cholesterol levels in large VLDL,Phenotype,Free cholesterol levels in large VLDL
49175,Cholesterol levels in large HDL,Phenotype,Cholesterol levels in large HDL
49176,Free cholesterol to total lipids ratio in large HDL,Phenotype,Free cholesterol to total lipids ratio in large HDL
49193,Cholesterol levels in large LDL,Phenotype,Cholesterol levels in large LDL
49194,Triglycerides to total lipids ratio in large HDL,Phenotype,Triglycerides to total lipids ratio in large HDL
49196,Cholesterol levels (adjusted for BMI) x vegetarianism interaction,Phenotype,Cholesterol levels (adjusted for BMI) x vegetarianism interaction
49197,Aspartate aminotransferase levels (adjusted for BMI) x vegetarianism interaction,Phenotype,Aspartate aminotransferase levels (adjusted for BMI) x vegetarianism interaction
49199,C reactive protein levels (adjusted for BMI) x vegetarianism interaction,Phenotype,C reactive protein levels (adjusted for BMI) x vegetarianism interaction
49201,Calcium levels (adjusted for BMI) x vegetarianism interaction,Phenotype,Calcium levels (adjusted for BMI) x vegetarianism interaction
49202,Phospholipids to total lipids ratio in large LDL,Phenotype,Phospholipids to total lipids ratio in large LDL
49208,Estimated glomerular filtration rate (adjusted for BMI) x vegetarianism interaction,Phenotype,Estimated glomerular filtration rate (adjusted for BMI) x vegetarianism interaction
49209,Urea levels (adjusted for BMI) x vegetarianism interaction,Phenotype,Urea levels (adjusted for BMI) x vegetarianism interaction
49211,Cholesteryl esters to total lipids ratio in large VLDL,Phenotype,Cholesteryl esters to total lipids ratio in large VLDL
49239,Testosterone levels x vegetarianism interaction,Phenotype,Testosterone levels x vegetarianism interaction
49240,Total bilirubin levels x vegetarianism interaction,Phenotype,Total bilirubin levels x vegetarianism interaction
49241,Triglyceride levels x vegetarianism interaction,Phenotype,Triglyceride levels x vegetarianism interaction
49246,Triglyceride levels in large LDL,Phenotype,Triglyceride levels in large LDL
49247,Cholesteryl ester levels in large VLDL,Phenotype,Cholesteryl ester levels in large VLDL
49248,Free cholesterol levels in LDL,Phenotype,Free cholesterol levels in LDL
49249,Pediatric dental caries (decayed-- missing and filled teeth >5),Phenotype,Pediatric dental caries (decayed-- missing and filled teeth >5)
49251,Cholesteryl ester levels in medium HDL,Phenotype,Cholesteryl ester levels in medium HDL
49254,Cholesterol to total lipids ratio in medium HDL,Phenotype,Cholesterol to total lipids ratio in medium HDL
49255,Total lipid levels in medium HDL,Phenotype,Total lipid levels in medium HDL
49260,Depression severity  x hours spent watching television interaction,Phenotype,Depression severity  x hours spent watching television interaction
49263,Cigarette consumption x playing computer games interaction,Phenotype,Cigarette consumption x playing computer games interaction
49264,Alcohol consumption x playing computer games interaction,Phenotype,Alcohol consumption x playing computer games interaction
49267,Anxiety severity x hours spent watching television interaction,Phenotype,Anxiety severity x hours spent watching television interaction
49271,Cholesterol levels in medium LDL,Phenotype,Cholesterol levels in medium LDL
49272,Cholesterol to total lipids ratio in medium LDL,Phenotype,Cholesterol to total lipids ratio in medium LDL
49277,Phospholipid levels in medium LDL,Phenotype,Phospholipid levels in medium LDL
49282,Testosterone levels in premenopausal women,Phenotype,Testosterone levels in premenopausal women
49284,Omega-3 fatty acid levels,Phenotype,Omega-3 fatty acid levels
49287,Ferritin levels (FTH1.FTL.3031.66.1),Phenotype,Ferritin levels (FTH1.FTL.3031.66.1)
49288,ER membrane protein complex subunit 4 levels (EMC4.13516.46.3),Phenotype,ER membrane protein complex subunit 4 levels (EMC4.13516.46.3)
49290,Carotid intima media thickness (minimum),Phenotype,Carotid intima media thickness (minimum)
49291,Cholesteryl esters to total lipids ratio in IDL,Phenotype,Cholesteryl esters to total lipids ratio in IDL
49293,Chronic elevation of alanine aminotransferase (cALT) levels,Phenotype,Chronic elevation of alanine aminotransferase (cALT) levels
49295,Triglyceride levels in IDL,Phenotype,Triglyceride levels in IDL
49300,Mitogen-activated protein kinase 13 levels (MAPK13.5006.71.1),Phenotype,Mitogen-activated protein kinase 13 levels (MAPK13.5006.71.1)
49308,Osteocalcin levels (BGLAP.11067.13.3),Phenotype,Osteocalcin levels (BGLAP.11067.13.3)
49310,NmrA-like family domain-containing protein 1 levels (NMRAL1.13988.67.3),Phenotype,NmrA-like family domain-containing protein 1 levels (NMRAL1.13988.67.3)
49312,Neural cell adhesion molecule 2 levels (NCAM2.6507.16.3),Phenotype,Neural cell adhesion molecule 2 levels (NCAM2.6507.16.3)
49314,Neuropeptide W levels (NPW.9986.14.3),Phenotype,Neuropeptide W levels (NPW.9986.14.3)
49316,Neutrophil collagenase levels (MMP8.2954.56.2),Phenotype,Neutrophil collagenase levels (MMP8.2954.56.2)
49320,SPARC-like protein 1 levels (SPARCL1.4467.49.2),Phenotype,SPARC-like protein 1 levels (SPARCL1.4467.49.2)
49321,Granulysin levels (GNLY.3195.50.2),Phenotype,Granulysin levels (GNLY.3195.50.2)
49323,Gremlin-1 levels (GREM1.4449.67.3),Phenotype,Gremlin-1 levels (GREM1.4449.67.3)
49328,Stromal membrane-associated protein 1 levels (SMAP1.11649.3.3),Phenotype,Stromal membrane-associated protein 1 levels (SMAP1.11649.3.3)
49330,Killer cell immunoglobulin-like receptor 2DS2 levels (KIR2DS2.10428.1.3),Phenotype,Killer cell immunoglobulin-like receptor 2DS2 levels (KIR2DS2.10428.1.3)
49334,Triglyceride levels in HDL,Phenotype,Triglyceride levels in HDL
49336,Average diameter for HDL particles,Phenotype,Average diameter for HDL particles
49338,Free cholesterol levels in IDL,Phenotype,Free cholesterol levels in IDL
49339,Phospholipids to total lipids ratio in IDL,Phenotype,Phospholipids to total lipids ratio in IDL
49344,Vascular endothelial growth factor A levels (VEGFA.2597.8.3),Phenotype,Vascular endothelial growth factor A levels (VEGFA.2597.8.3)
49345,Vascular endothelial growth factor A-- isoform 121 levels (VEGFA.14032.2.3),Phenotype,Vascular endothelial growth factor A-- isoform 121 levels (VEGFA.14032.2.3)
49348,Promotilin levels (MLN.5631.83.3),Phenotype,Promotilin levels (MLN.5631.83.3)
49351,T-cell surface protein tactile levels (CD96.9735.44.3),Phenotype,T-cell surface protein tactile levels (CD96.9735.44.3)
49353,Tapasin levels (TAPBP.12378.71.3),Phenotype,Tapasin levels (TAPBP.12378.71.3)
49355,Tapasin-related protein levels (TAPBPL.6364.7.3),Phenotype,Tapasin-related protein levels (TAPBPL.6364.7.3)
49356,HLA class II histocompatibility antigen-- DQ alpha 2 chain levels (HLA.DQA2.7757.5.3),Phenotype,HLA class II histocompatibility antigen-- DQ alpha 2 chain levels (HLA.DQA2.7757.5.3)
49362,Tenascin-X levels (TNXB.5698.60.3),Phenotype,Tenascin-X levels (TNXB.5698.60.3)
49368,Cholesterol to total lipids ratio in IDL,Phenotype,Cholesterol to total lipids ratio in IDL
49374,Total lipid levels in IDL,Phenotype,Total lipid levels in IDL
49375,Concentration of IDL particles,Phenotype,Concentration of IDL particles
49377,Triglycerides to total lipids ratio in IDL,Phenotype,Triglycerides to total lipids ratio in IDL
49378,Thioredoxin domain-containing protein 5 levels (TXNDC5.11212.7.3),Phenotype,Thioredoxin domain-containing protein 5 levels (TXNDC5.11212.7.3)
49379,Thrombospondin-2 levels (THBS2.3339.33.1),Phenotype,Thrombospondin-2 levels (THBS2.3339.33.1)
49383,Inactive pancreatic lipase-related protein 1 levels (PNLIPRP1.6627.25.3),Phenotype,Inactive pancreatic lipase-related protein 1 levels (PNLIPRP1.6627.25.3)
49385,Inducible T-cell costimulator levels (ICOS.14084.191.3),Phenotype,Inducible T-cell costimulator levels (ICOS.14084.191.3)
49387,Total lipid levels in HDL,Phenotype,Total lipid levels in HDL
49391,Cholesteryl ester levels in IDL,Phenotype,Cholesteryl ester levels in IDL
49392,radiation-induced toxicity (physician-rated acute dysphagia),Phenotype,radiation-induced toxicity (physician-rated acute dysphagia)
49394,radiation-induced toxicity (patient-rated acute xerostomia),Phenotype,radiation-induced toxicity (patient-rated acute xerostomia)
49395,radiation-induced toxicity (physician-rated acute xerostomia),Phenotype,radiation-induced toxicity (physician-rated acute xerostomia)
49398,radiation-induced toxicity (patient-rated acute sticky saliva),Phenotype,radiation-induced toxicity (patient-rated acute sticky saliva)
49400,radiation-induced toxicity (standardized total average toxicity_patient),Phenotype,radiation-induced toxicity (standardized total average toxicity_patient)
49402,Free cholesterol levels in small HDL,Phenotype,Free cholesterol levels in small HDL
49404,Phospholipids to total lipids ratio in small HDL,Phenotype,Phospholipids to total lipids ratio in small HDL
49410,Cholesterol levels in small LDL,Phenotype,Cholesterol levels in small LDL
49411,Primary open angle glaucoma (multi-trait analysis),Phenotype,Primary open angle glaucoma (multi-trait analysis)
49422,Cholesterol to total lipids ratio in small LDL,Phenotype,Cholesterol to total lipids ratio in small LDL
49424,Cholesteryl ester levels in small VLDL,Phenotype,Cholesteryl ester levels in small VLDL
49426,Cholesterol to total lipids ratio in small VLDL,Phenotype,Cholesterol to total lipids ratio in small VLDL
49429,Annual frequency of asthma exacerbations in non-smokers,Phenotype,Annual frequency of asthma exacerbations in non-smokers
49431,Annual frequency of asthma exacerbations in smokers,Phenotype,Annual frequency of asthma exacerbations in smokers
49433,Cholesteryl esters to total lipids ratio in small VLDL,Phenotype,Cholesteryl esters to total lipids ratio in small VLDL
49436,Saturated fatty acid levels,Phenotype,Saturated fatty acid levels
49440,Total lipid levels in lipoprotein particles,Phenotype,Total lipid levels in lipoprotein particles
49441,Total concentration of lipoprotein particles,Phenotype,Total concentration of lipoprotein particles
49442,Total fatty acid levels,Phenotype,Total fatty acid levels
49443,Anti-hepatitis E antibody seropositivity,Phenotype,Anti-hepatitis E antibody seropositivity
49446,Free cholesterol levels in VLDL,Phenotype,Free cholesterol levels in VLDL
49447,Total lipid levels in VLDL,Phenotype,Total lipid levels in VLDL
49448,Triglyceride levels in VLDL,Phenotype,Triglyceride levels in VLDL
49449,Cholesterol levels in very large HDL,Phenotype,Cholesterol levels in very large HDL
49453,Cholesteryl ester levels in very large HDL,Phenotype,Cholesteryl ester levels in very large HDL
49454,Cholesteryl esters to total lipids ratio in very large HDL,Phenotype,Cholesteryl esters to total lipids ratio in very large HDL
49459,Free cholesterol levels in very large HDL,Phenotype,Free cholesterol levels in very large HDL
49462,Free cholesterol to total lipids ratio in very large HDL,Phenotype,Free cholesterol to total lipids ratio in very large HDL
49463,Total lipid levels in very large HDL,Phenotype,Total lipid levels in very large HDL
49464,Neutralising antibody response to interferon beta therapy in multiple sclerosis (presence of antibodies; all treatment preparations),Phenotype,Neutralising antibody response to interferon beta therapy in multiple sclerosis (presence of antibodies; all treatment preparations)
49466,Binding antibody response to interferon beta therapy in multiple sclerosis (antibody levels; IFNβ-1b subcutaneous),Phenotype,Binding antibody response to interferon beta therapy in multiple sclerosis (antibody levels; IFNβ-1b subcutaneous)
49469,Binding antibody response to interferon beta therapy in multiple sclerosis (antibody levels; IFNβ-1a subcutaneous and intramuscular),Phenotype,Binding antibody response to interferon beta therapy in multiple sclerosis (antibody levels; IFNβ-1a subcutaneous and intramuscular)
49472,Binding antibody response to interferon beta therapy in multiple sclerosis (antibody levels; IFNβ-1a subcutaneous),Phenotype,Binding antibody response to interferon beta therapy in multiple sclerosis (antibody levels; IFNβ-1a subcutaneous)
49474,Binding antibody response to interferon beta therapy in multiple sclerosis (antibody levels; all treatment preparations),Phenotype,Binding antibody response to interferon beta therapy in multiple sclerosis (antibody levels; all treatment preparations)
49479,Neutralising antibody response to interferon beta therapy in multiple sclerosis (antibody titre; IFNβ-1b subcutaneous),Phenotype,Neutralising antibody response to interferon beta therapy in multiple sclerosis (antibody titre; IFNβ-1b subcutaneous)
49481,Neutralising antibody response to interferon beta therapy in multiple sclerosis (antibody titre; IFNβ-1a subcutaneous and intramuscular),Phenotype,Neutralising antibody response to interferon beta therapy in multiple sclerosis (antibody titre; IFNβ-1a subcutaneous and intramuscular)
49483,Neutralising antibody response to interferon beta therapy in multiple sclerosis (antibody titre; IFNβ-1a subcutaneous),Phenotype,Neutralising antibody response to interferon beta therapy in multiple sclerosis (antibody titre; IFNβ-1a subcutaneous)
49485,Neutralising antibody response to interferon beta therapy in multiple sclerosis (antibody titre; all treatment preparations),Phenotype,Neutralising antibody response to interferon beta therapy in multiple sclerosis (antibody titre; all treatment preparations)
49486,Neutralising antibody response to interferon beta therapy in multiple sclerosis (presence of antibodies; IFNβ-1b subcutaneous),Phenotype,Neutralising antibody response to interferon beta therapy in multiple sclerosis (presence of antibodies; IFNβ-1b subcutaneous)
49488,Neutralising antibody response to interferon beta therapy in multiple sclerosis (presence of antibodies; IFNβ-1a subcutaneous and intramuscular),Phenotype,Neutralising antibody response to interferon beta therapy in multiple sclerosis (presence of antibodies; IFNβ-1a subcutaneous and intramuscular)
49490,Neutralising antibody response to interferon beta therapy in multiple sclerosis (presence of antibodies; IFNβ-1a subcutaneous),Phenotype,Neutralising antibody response to interferon beta therapy in multiple sclerosis (presence of antibodies; IFNβ-1a subcutaneous)
49492,Phospholipid levels in very large HDL,Phenotype,Phospholipid levels in very large HDL
49499,Triglycerides to total lipids ratio in very large HDL,Phenotype,Triglycerides to total lipids ratio in very large HDL
49500,Cholesterol levels in very large VLDL,Phenotype,Cholesterol levels in very large VLDL
49501,Cholesterol to total lipids ratio in very large VLDL,Phenotype,Cholesterol to total lipids ratio in very large VLDL
49506,Whole brain restricted isotropic diffusion (multivariate analysis),Phenotype,Whole brain restricted isotropic diffusion (multivariate analysis)
49509,Cholesteryl ester levels in very large VLDL,Phenotype,Cholesteryl ester levels in very large VLDL
49512,Concentration of medium HDL particles,Phenotype,Concentration of medium HDL particles
49514,Hunner-type interstitial cystitis,Phenotype,Hunner-type interstitial cystitis
49515,Psycho-cardiometabolic multimorbidity (multivariate analysis),Phenotype,Psycho-cardiometabolic multimorbidity (multivariate analysis)
49522,Total lipid levels in small HDL,Phenotype,Total lipid levels in small HDL
49523,Concentration of small HDL particles,Phenotype,Concentration of small HDL particles
49526,Free cholesterol levels in small LDL,Phenotype,Free cholesterol levels in small LDL
49529,Phospholipid levels in small LDL,Phenotype,Phospholipid levels in small LDL
49530,Extraintestinal manifestations in inflammatory bowel disease (ankylosing spondylitis and sacroiliitis),Phenotype,Extraintestinal manifestations in inflammatory bowel disease (ankylosing spondylitis and sacroiliitis)
49533,Extraintestinal manifestations in inflammatory bowel disease (ocular manifestations),Phenotype,Extraintestinal manifestations in inflammatory bowel disease (ocular manifestations)
49536,Extraintestinal manifestations in inflammatory bowel disease (primary sclerosing cholangitis),Phenotype,Extraintestinal manifestations in inflammatory bowel disease (primary sclerosing cholangitis)
49542,Extraintestinal manifestations in inflammatory bowel disease (any of 6 phenotypes),Phenotype,Extraintestinal manifestations in inflammatory bowel disease (any of 6 phenotypes)
49544,Free cholesterol levels in small VLDL,Phenotype,Free cholesterol levels in small VLDL
49545,Phospholipids to total lipids ratio in small VLDL,Phenotype,Phospholipids to total lipids ratio in small VLDL
49547,Sphingomyelin levels,Phenotype,Sphingomyelin levels
49549,Total triglycerides levels,Phenotype,Total triglycerides levels
49550,Tanner 3 to Tanner 4 pubertal stage transition (joint longitudinal BMI and survival model),Phenotype,Tanner 3 to Tanner 4 pubertal stage transition (joint longitudinal BMI and survival model)
49553,Tanner 2 to Tanner 4 pubertal stage transition (joint longitudinal BMI and survival model),Phenotype,Tanner 2 to Tanner 4 pubertal stage transition (joint longitudinal BMI and survival model)
49557,Phospholipid levels in VLDL,Phenotype,Phospholipid levels in VLDL
49558,Concentration of VLDL particles,Phenotype,Concentration of VLDL particles
49562,Triglyceride levels in small HDL,Phenotype,Triglyceride levels in small HDL
49565,Triglyceride levels in small LDL,Phenotype,Triglyceride levels in small LDL
49567,Free cholesterol to total lipids ratio in small VLDL,Phenotype,Free cholesterol to total lipids ratio in small VLDL
49570,Cardiorespiratory fitness,Phenotype,Cardiorespiratory fitness
49573,Phospholipid levels in small VLDL,Phenotype,Phospholipid levels in small VLDL
49574,Total phospholipid levels in lipoprotein particles,Phenotype,Total phospholipid levels in lipoprotein particles
49576,Cholesterol to total lipids ratio in very large HDL,Phenotype,Cholesterol to total lipids ratio in very large HDL
49579,High general stress,Phenotype,High general stress
49583,Concentration of very large HDL particles,Phenotype,Concentration of very large HDL particles
49587,Triglyceride levels in very large HDL,Phenotype,Triglyceride levels in very large HDL
49598,Acetoacetate levels,Phenotype,Acetoacetate levels
49602,Acetone levels,Phenotype,Acetone levels
49605,Clinical LDL cholesterol levels,Phenotype,Clinical LDL cholesterol levels
49608,Potassium levels,Phenotype,Potassium levels
49613,Glycoprotein acetyls levels,Phenotype,Glycoprotein acetyls levels
49623,Cholesterol levels in medium HDL,Phenotype,Cholesterol levels in medium HDL
49624,Polyunsaturated fatty acid levels,Phenotype,Polyunsaturated fatty acid levels
49633,Alpha-hydroxyisovalerate levels in elite athletes,Phenotype,Alpha-hydroxyisovalerate levels in elite athletes
49638,Argininate levels in elite athletes,Phenotype,Argininate levels in elite athletes
49640,Beta-citrylglutamate levels in elite athletes,Phenotype,Beta-citrylglutamate levels in elite athletes
49643,Betaine levels in elite athletes,Phenotype,Betaine levels in elite athletes
49646,1-methylhistidine levels in elite athletes,Phenotype,1-methylhistidine levels in elite athletes
49649,Periodontal pocket (adjusted for age-- sex and smoking status),Phenotype,Periodontal pocket (adjusted for age-- sex and smoking status)
49651,Periodontal pocket (adjusted for age-- sex-- smoking status  and plaque),Phenotype,Periodontal pocket (adjusted for age-- sex-- smoking status  and plaque)
49652,Perfluorooctanesulfonic acid (PFOS) levels in elite athletes,Phenotype,Perfluorooctanesulfonic acid (PFOS) levels in elite athletes
49654,Ursodeoxycholate levels in elite athletes,Phenotype,Ursodeoxycholate levels in elite athletes
49658,Tyrosine levels in elite athletes,Phenotype,Tyrosine levels in elite athletes
49660,N-methylpipecolate levels in elite athletes,Phenotype,N-methylpipecolate levels in elite athletes
49662,Methyl glucopyranoside (alpha + beta) levels in elite athletes,Phenotype,Methyl glucopyranoside (alpha + beta) levels in elite athletes
49664,Tryptophan betaine levels in elite athletes,Phenotype,Tryptophan betaine levels in elite athletes
49666,Tryptophan levels in elite athletes,Phenotype,Tryptophan levels in elite athletes
49667,N-(2-furoyl)glycine levels in elite athletes,Phenotype,N-(2-furoyl)glycine levels in elite athletes
49669,Tartronate (hydroxymalonate) levels in elite athletes,Phenotype,Tartronate (hydroxymalonate) levels in elite athletes
49672,Bilirubin (Z--Z) levels in elite athletes,Phenotype,Bilirubin (Z--Z) levels in elite athletes
49674,Gulonate levels in elite athletes,Phenotype,Gulonate levels in elite athletes
49676,Ribonate levels in elite athletes,Phenotype,Ribonate levels in elite athletes
49678,Xylose levels in elite athletes,Phenotype,Xylose levels in elite athletes
49680,Alpha-ketoglutarate levels in elite athletes,Phenotype,Alpha-ketoglutarate levels in elite athletes
49682,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4) levels in elite athletes,Phenotype,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4) levels in elite athletes
49684,Galactonate levels in elite athletes,Phenotype,Galactonate levels in elite athletes
49686,Tyramine O-sulfate levels in elite athletes,Phenotype,Tyramine O-sulfate levels in elite athletes
49688,Urea levels in elite athletes,Phenotype,Urea levels in elite athletes
49690,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1) levels in elite athletes,Phenotype,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1) levels in elite athletes
49692,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1) levels in elite athletes,Phenotype,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1) levels in elite athletes
49694,1-palmitoyl-2-oleoyl-GPC (16:0/18:1) levels in elite athletes,Phenotype,1-palmitoyl-2-oleoyl-GPC (16:0/18:1) levels in elite athletes
49696,1-palmitoyl-2-oleoyl-GPE (16:0/18:1) levels in elite athletes,Phenotype,1-palmitoyl-2-oleoyl-GPE (16:0/18:1) levels in elite athletes
49703,5-oxoproline levels in elite athletes,Phenotype,5-oxoproline levels in elite athletes
49705,1-stearoyl-GPC (18:0) levels in elite athletes,Phenotype,1-stearoyl-GPC (18:0) levels in elite athletes
49709,1-stearoyl-GPE (18:0) levels in elite athletes,Phenotype,1-stearoyl-GPE (18:0) levels in elite athletes
49710,1-palmitoyl-GPI (16:0) levels in elite athletes,Phenotype,1-palmitoyl-GPI (16:0) levels in elite athletes
49712,1-stearoyl-2-linoleoyl-GPC (18:0/18:2) levels in elite athletes,Phenotype,1-stearoyl-2-linoleoyl-GPC (18:0/18:2) levels in elite athletes
49714,1-stearoyl-2-linoleoyl-GPI (18:0/18:2) levels in elite athletes,Phenotype,1-stearoyl-2-linoleoyl-GPI (18:0/18:2) levels in elite athletes
49716,1-stearoyl-2-oleoyl-GPI (18:0/18:1) levels in elite athletes,Phenotype,1-stearoyl-2-oleoyl-GPI (18:0/18:1) levels in elite athletes
49718,1-stearoyl-2-oleoyl-GPS (18:0/18:1) levels in elite athletes,Phenotype,1-stearoyl-2-oleoyl-GPS (18:0/18:1) levels in elite athletes
49721,1-palmitoyl-2-stearoyl-GPC (16:0/18:0) levels in elite athletes,Phenotype,1-palmitoyl-2-stearoyl-GPC (16:0/18:0) levels in elite athletes
49722,1-palmitoyl-GPC (16:0) levels in elite athletes,Phenotype,1-palmitoyl-GPC (16:0) levels in elite athletes
49723,1-palmitoyl-GPE (16:0) levels in elite athletes,Phenotype,1-palmitoyl-GPE (16:0) levels in elite athletes
49725,5-HETE levels in elite athletes,Phenotype,5-HETE levels in elite athletes
49727,Cysteine levels in elite athletes,Phenotype,Cysteine levels in elite athletes
49733,Cystathionine levels in elite athletes,Phenotype,Cystathionine levels in elite athletes
49735,5-HEPE levels in elite athletes,Phenotype,5-HEPE levels in elite athletes
49737,4-HDoHE levels in elite athletes,Phenotype,4-HDoHE levels in elite athletes
49739,Cortisone levels in elite athletes,Phenotype,Cortisone levels in elite athletes
49741,3-hydroxyoctanoate levels in elite athletes,Phenotype,3-hydroxyoctanoate levels in elite athletes
49743,Chenodeoxycholate levels in elite athletes,Phenotype,Chenodeoxycholate levels in elite athletes
49749,Dehydroisoandrosterone sulfate (DHEA-S) levels in elite athletes,Phenotype,Dehydroisoandrosterone sulfate (DHEA-S) levels in elite athletes
49751,Deoxycholate levels in elite athletes,Phenotype,Deoxycholate levels in elite athletes
49754,Dihomo-linoleate (20:2n6) levels in elite athletes,Phenotype,Dihomo-linoleate (20:2n6) levels in elite athletes
49756,5alpha-pregnan-3beta--20beta-diol monosulfate (1) levels in elite athletes,Phenotype,5alpha-pregnan-3beta--20beta-diol monosulfate (1) levels in elite athletes
49758,Dimethylglycine levels in elite athletes,Phenotype,Dimethylglycine levels in elite athletes
49760,5alpha-pregnan-3(alpha or beta)--20beta-diol disulfate levels in elite athletes,Phenotype,5alpha-pregnan-3(alpha or beta)--20beta-diol disulfate levels in elite athletes
49762,5alpha-pregnan-3beta-ol--20-one sulfate levels in elite athletes,Phenotype,5alpha-pregnan-3beta-ol--20-one sulfate levels in elite athletes
49764,Adipoylcarnitine (C6-DC) levels in elite athletes,Phenotype,Adipoylcarnitine (C6-DC) levels in elite athletes
49766,Andro steroid monosulfate C19H28O6S (1) levels in elite athletes,Phenotype,Andro steroid monosulfate C19H28O6S (1) levels in elite athletes
49768,5alpha-pregnan-3beta--20alpha-diol monosulfate (2) levels in elite athletes,Phenotype,5alpha-pregnan-3beta--20alpha-diol monosulfate (2) levels in elite athletes
49771,Atopic dermatitis (moderate to severe),Phenotype,Atopic dermatitis (moderate to severe)
49775,Glutamine levels,Phenotype,Glutamine levels
49778,Docosahexaenoic acid levels,Phenotype,Docosahexaenoic acid levels
49780,Histidine levels,Phenotype,Histidine levels
49782,Isoleucine levels,Phenotype,Isoleucine levels
49783,Lactate levels,Phenotype,Lactate levels
49784,Linoleic acid levels,Phenotype,Linoleic acid levels
49791,Total free cholesterol levels,Phenotype,Total free cholesterol levels
49792,4-hydroxyphenylpyruvate levels in elite athletes,Phenotype,4-hydroxyphenylpyruvate levels in elite athletes
49794,2-oxoarginine levels in elite athletes,Phenotype,2-oxoarginine levels in elite athletes
49796,3-hydroxy-2-ethylpropionate levels in elite athletes,Phenotype,3-hydroxy-2-ethylpropionate levels in elite athletes
49800,3-methylglutaconate levels in elite athletes,Phenotype,3-methylglutaconate levels in elite athletes
49805,2-hydroxy-3-methylvalerate levels in elite athletes,Phenotype,2-hydroxy-3-methylvalerate levels in elite athletes
49807,1-methylimidazoleacetate levels in elite athletes,Phenotype,1-methylimidazoleacetate levels in elite athletes
49809,5-bromotryptophan levels in elite athletes,Phenotype,5-bromotryptophan levels in elite athletes
49812,2-hydroxybutyrate/2-hydroxyisobutyrate levels in elite athletes,Phenotype,2-hydroxybutyrate/2-hydroxyisobutyrate levels in elite athletes
49814,2-methylbutyrylcarnitine (C5) levels in elite athletes,Phenotype,2-methylbutyrylcarnitine (C5) levels in elite athletes
49817,2-methylbutyrylglycine levels in elite athletes,Phenotype,2-methylbutyrylglycine levels in elite athletes
49821,Taurolithocholate 3-sulfate levels in elite athletes,Phenotype,Taurolithocholate 3-sulfate levels in elite athletes
49823,Tetradecanedioate levels in elite athletes,Phenotype,Tetradecanedioate levels in elite athletes
49825,Theobromine levels in elite athletes,Phenotype,Theobromine levels in elite athletes
49827,Cinnamoylglycine levels in elite athletes,Phenotype,Cinnamoylglycine levels in elite athletes
49829,5-acetylamino-6-amino-3-methyluracil levels in elite athletes,Phenotype,5-acetylamino-6-amino-3-methyluracil levels in elite athletes
49831,5-acetylamino-6-formylamino-3-methyluracil levels in elite athletes,Phenotype,5-acetylamino-6-formylamino-3-methyluracil levels in elite athletes
49834,6-hydroxyindole sulfate levels in elite athletes,Phenotype,6-hydroxyindole sulfate levels in elite athletes
49836,Acesulfame levels in elite athletes,Phenotype,Acesulfame levels in elite athletes
49838,Gluconate levels in elite athletes,Phenotype,Gluconate levels in elite athletes
