FromID,ToID,Relation_type,FromType,ToType
498657,26222,VEP,Gene,SNP
499476,26222,VEP,Gene,SNP
498907,26222,VEP,Gene,SNP
498908,26222,VEP,Gene,SNP
498656,26222,VEP,Gene,SNP
499631,26222,VEP,Gene,SNP
498909,26222,VEP,Gene,SNP
498916,26222,VEP,Gene,SNP
499632,26222,VEP,Gene,SNP
499623,26222,VEP,Gene,SNP
498910,26222,VEP,Gene,SNP
498911,26222,VEP,Gene,SNP
498918,26222,VEP,Gene,SNP
498866,26222,VEP,Gene,SNP
11300,26222,VEP,Gene,SNP
15004,26222,VEP,Gene,SNP
11006,26222,VEP,Gene,SNP
8835,26281,VEP,Gene,SNP
13293,26281,VEP,Gene,SNP
493771,26281,VEP,Gene,SNP
10502,26281,VEP,Gene,SNP
498530,26281,VEP,Gene,SNP
10141,26281,VEP,Gene,SNP
5101,26281,VEP,Gene,SNP
6276,26281,VEP,Gene,SNP
498869,26281,VEP,Gene,SNP
498841,26281,VEP,Gene,SNP
13053,26281,VEP,Gene,SNP
14605,26281,VEP,Gene,SNP
499628,26281,VEP,Gene,SNP
498928,26281,VEP,Gene,SNP
498929,26281,VEP,Gene,SNP
498930,26281,VEP,Gene,SNP
498583,26281,VEP,Gene,SNP
8837,26281,VEP,Gene,SNP
498448,26281,VEP,Gene,SNP
498870,26281,VEP,Gene,SNP
12218,26281,VEP,Gene,SNP
498650,26281,VEP,Gene,SNP
498503,26281,VEP,Gene,SNP
498546,26281,VEP,Gene,SNP
4663,26281,VEP,Gene,SNP
11595,26281,VEP,Gene,SNP
13292,26281,VEP,Gene,SNP
498931,26281,VEP,Gene,SNP
498592,26281,VEP,Gene,SNP
8838,26281,VEP,Gene,SNP
5911,26281,VEP,Gene,SNP
11137,26281,VEP,Gene,SNP
3180,26281,VEP,Gene,SNP
499085,26281,VEP,Gene,SNP
2585,26281,VEP,Gene,SNP
14520,26281,VEP,Gene,SNP
5102,26281,VEP,Gene,SNP
499232,26281,VEP,Gene,SNP
4022,26281,VEP,Gene,SNP
12496,26281,VEP,Gene,SNP
14260,26281,VEP,Gene,SNP
498867,26281,VEP,Gene,SNP
10651,26281,VEP,Gene,SNP
498371,26281,VEP,Gene,SNP
498423,26281,VEP,Gene,SNP
498582,26281,VEP,Gene,SNP
14205,26281,VEP,Gene,SNP
3182,26281,VEP,Gene,SNP
3181,26281,VEP,Gene,SNP
3179,26281,VEP,Gene,SNP
13054,26281,VEP,Gene,SNP
10652,26281,VEP,Gene,SNP
498417,26281,VEP,Gene,SNP
6520,26281,VEP,Gene,SNP
498522,26281,VEP,Gene,SNP
499235,26281,VEP,Gene,SNP
15006,26281,VEP,Gene,SNP
498785,26281,VEP,Gene,SNP
498414,26281,VEP,Gene,SNP
498591,26281,VEP,Gene,SNP
498871,26281,VEP,Gene,SNP
498872,26281,VEP,Gene,SNP
498873,26281,VEP,Gene,SNP
498874,26281,VEP,Gene,SNP
498875,26281,VEP,Gene,SNP
498876,26281,VEP,Gene,SNP
498589,26281,VEP,Gene,SNP
13957,26281,VEP,Gene,SNP
3697,26281,VEP,Gene,SNP
9578,26281,VEP,Gene,SNP
14769,26281,VEP,Gene,SNP
498933,26281,VEP,Gene,SNP
499644,26281,VEP,Gene,SNP
498877,26281,VEP,Gene,SNP
498923,26281,VEP,Gene,SNP
498878,26281,VEP,Gene,SNP
498924,26281,VEP,Gene,SNP
498879,26281,VEP,Gene,SNP
499645,26281,VEP,Gene,SNP
8836,26281,VEP,Gene,SNP
10142,26281,VEP,Gene,SNP
498880,26281,VEP,Gene,SNP
498410,26281,VEP,Gene,SNP
498372,26281,VEP,Gene,SNP
498415,26281,VEP,Gene,SNP
12969,26281,VEP,Gene,SNP
3183,26281,VEP,Gene,SNP
8044,26281,VEP,Gene,SNP
498418,26281,VEP,Gene,SNP
499646,26281,VEP,Gene,SNP
13470,26281,VEP,Gene,SNP
496593,26281,VEP,Gene,SNP
9577,26281,VEP,Gene,SNP
6275,26281,VEP,Gene,SNP
3698,26281,VEP,Gene,SNP
498925,26281,VEP,Gene,SNP
13689,26281,VEP,Gene,SNP
15507,26281,VEP,Gene,SNP
499008,26281,VEP,Gene,SNP
15342,26281,VEP,Gene,SNP
498806,26281,VEP,Gene,SNP
498881,26281,VEP,Gene,SNP
498868,26281,VEP,Gene,SNP
498926,26281,VEP,Gene,SNP
498882,26281,VEP,Gene,SNP
499629,26281,VEP,Gene,SNP
499076,26281,VEP,Gene,SNP
7025,26281,VEP,Gene,SNP
498421,26281,VEP,Gene,SNP
498883,26281,VEP,Gene,SNP
498887,26281,VEP,Gene,SNP
498884,26281,VEP,Gene,SNP
498885,26281,VEP,Gene,SNP
498886,26281,VEP,Gene,SNP
14261,26281,VEP,Gene,SNP
498467,26281,VEP,Gene,SNP
493514,26281,VEP,Gene,SNP
498934,26281,VEP,Gene,SNP
12970,26281,VEP,Gene,SNP
7675,26281,VEP,Gene,SNP
15082,26281,VEP,Gene,SNP
498847,26281,VEP,Gene,SNP
498775,26281,VEP,Gene,SNP
498935,26281,VEP,Gene,SNP
493771,26282,VEP,Gene,SNP
10502,26282,VEP,Gene,SNP
6276,26282,VEP,Gene,SNP
498382,26282,VEP,Gene,SNP
14605,26282,VEP,Gene,SNP
499628,26282,VEP,Gene,SNP
498928,26282,VEP,Gene,SNP
498929,26282,VEP,Gene,SNP
498930,26282,VEP,Gene,SNP
498583,26282,VEP,Gene,SNP
498650,26282,VEP,Gene,SNP
4663,26282,VEP,Gene,SNP
498931,26282,VEP,Gene,SNP
498592,26282,VEP,Gene,SNP
2585,26282,VEP,Gene,SNP
14520,26282,VEP,Gene,SNP
5102,26282,VEP,Gene,SNP
499232,26282,VEP,Gene,SNP
498867,26282,VEP,Gene,SNP
498619,26282,VEP,Gene,SNP
498386,26282,VEP,Gene,SNP
498387,26282,VEP,Gene,SNP
498393,26282,VEP,Gene,SNP
498385,26282,VEP,Gene,SNP
498434,26282,VEP,Gene,SNP
498920,26282,VEP,Gene,SNP
13054,26282,VEP,Gene,SNP
10652,26282,VEP,Gene,SNP
498417,26282,VEP,Gene,SNP
499235,26282,VEP,Gene,SNP
15006,26282,VEP,Gene,SNP
498933,26282,VEP,Gene,SNP
498923,26282,VEP,Gene,SNP
498924,26282,VEP,Gene,SNP
12969,26282,VEP,Gene,SNP
3183,26282,VEP,Gene,SNP
498418,26282,VEP,Gene,SNP
13470,26282,VEP,Gene,SNP
3698,26282,VEP,Gene,SNP
498925,26282,VEP,Gene,SNP
499008,26282,VEP,Gene,SNP
498868,26282,VEP,Gene,SNP
498926,26282,VEP,Gene,SNP
7025,26282,VEP,Gene,SNP
498421,26282,VEP,Gene,SNP
498884,26282,VEP,Gene,SNP
498885,26282,VEP,Gene,SNP
14261,26282,VEP,Gene,SNP
498934,26282,VEP,Gene,SNP
12970,26282,VEP,Gene,SNP
15082,26282,VEP,Gene,SNP
498935,26282,VEP,Gene,SNP
498386,26283,VEP,Gene,SNP
498387,26283,VEP,Gene,SNP
498385,26283,VEP,Gene,SNP
498920,26283,VEP,Gene,SNP
498362,26284,VEP,Gene,SNP
8835,26285,VEP,Gene,SNP
5101,26285,VEP,Gene,SNP
8837,26285,VEP,Gene,SNP
5911,26285,VEP,Gene,SNP
3180,26285,VEP,Gene,SNP
4022,26285,VEP,Gene,SNP
12496,26285,VEP,Gene,SNP
10651,26285,VEP,Gene,SNP
14691,26285,VEP,Gene,SNP
9852,26285,VEP,Gene,SNP
3179,26285,VEP,Gene,SNP
499028,26285,VEP,Gene,SNP
6520,26285,VEP,Gene,SNP
498522,26285,VEP,Gene,SNP
13957,26285,VEP,Gene,SNP
3697,26285,VEP,Gene,SNP
499644,26285,VEP,Gene,SNP
498879,26285,VEP,Gene,SNP
499645,26285,VEP,Gene,SNP
8836,26285,VEP,Gene,SNP
499646,26285,VEP,Gene,SNP
9577,26285,VEP,Gene,SNP
2584,26285,VEP,Gene,SNP
6275,26285,VEP,Gene,SNP
13689,26285,VEP,Gene,SNP
498518,26285,VEP,Gene,SNP
14204,26285,VEP,Gene,SNP
498513,26285,VEP,Gene,SNP
498515,26285,VEP,Gene,SNP
8834,26285,VEP,Gene,SNP
498391,26285,VEP,Gene,SNP
498644,26285,VEP,Gene,SNP
15005,26285,VEP,Gene,SNP
499619,26285,VEP,Gene,SNP
498514,26285,VEP,Gene,SNP
7675,26285,VEP,Gene,SNP
8833,26285,VEP,Gene,SNP
499578,26285,VEP,Gene,SNP
498503,26286,VEP,Gene,SNP
498582,26286,VEP,Gene,SNP
3182,26286,VEP,Gene,SNP
3181,26286,VEP,Gene,SNP
498879,26286,VEP,Gene,SNP
496593,26286,VEP,Gene,SNP
498881,26286,VEP,Gene,SNP
498467,26286,VEP,Gene,SNP
4159,26287,VEP,Gene,SNP
15872,26288,VEP,Gene,SNP
13473,26288,VEP,Gene,SNP
499659,26289,VEP,Gene,SNP
499660,26290,VEP,Gene,SNP
499661,26292,VEP,Gene,SNP
499662,26293,VEP,Gene,SNP
4159,26294,VEP,Gene,SNP
499663,26295,VEP,Gene,SNP
499664,26296,VEP,Gene,SNP
498774,26297,VEP,Gene,SNP
14278,26298,VEP,Gene,SNP
498365,26299,VEP,Gene,SNP
498365,26300,VEP,Gene,SNP
498365,26301,VEP,Gene,SNP
498365,26302,VEP,Gene,SNP
498365,26303,VEP,Gene,SNP
498365,26304,VEP,Gene,SNP
498365,26305,VEP,Gene,SNP
498365,26306,VEP,Gene,SNP
498365,26307,VEP,Gene,SNP
498365,26308,VEP,Gene,SNP
498365,26309,VEP,Gene,SNP
498365,26310,VEP,Gene,SNP
498365,26311,VEP,Gene,SNP
498365,26312,VEP,Gene,SNP
498365,26313,VEP,Gene,SNP
498365,26314,VEP,Gene,SNP
498365,26315,VEP,Gene,SNP
498365,26317,VEP,Gene,SNP
498365,26319,VEP,Gene,SNP
498387,26321,VEP,Gene,SNP
498365,26322,VEP,Gene,SNP
498365,26323,VEP,Gene,SNP
498365,26324,VEP,Gene,SNP
498365,26325,VEP,Gene,SNP
498365,26326,VEP,Gene,SNP
9578,26327,VEP,Gene,SNP
14769,26327,VEP,Gene,SNP
498378,26327,VEP,Gene,SNP
498365,26328,VEP,Gene,SNP
498365,26329,VEP,Gene,SNP
498365,26330,VEP,Gene,SNP
498365,26331,VEP,Gene,SNP
498365,26333,VEP,Gene,SNP
498365,26334,VEP,Gene,SNP
498365,26335,VEP,Gene,SNP
498365,26336,VEP,Gene,SNP
498365,26337,VEP,Gene,SNP
498365,26338,VEP,Gene,SNP
498365,26339,VEP,Gene,SNP
498365,26340,VEP,Gene,SNP
3182,26341,VEP,Gene,SNP
498365,26342,VEP,Gene,SNP
498365,26343,VEP,Gene,SNP
498365,26344,VEP,Gene,SNP
498365,26345,VEP,Gene,SNP
498365,26346,VEP,Gene,SNP
498365,26347,VEP,Gene,SNP
498365,26348,VEP,Gene,SNP
498365,26349,VEP,Gene,SNP
498365,26350,VEP,Gene,SNP
498365,26351,VEP,Gene,SNP
498393,26352,VEP,Gene,SNP
498365,26354,VEP,Gene,SNP
498365,26355,VEP,Gene,SNP
498365,25965,VEP,Gene,SNP
498365,26357,VEP,Gene,SNP
498365,26358,VEP,Gene,SNP
15447,26359,VEP,Gene,SNP
498672,26361,VEP,Gene,SNP
11306,26363,VEP,Gene,SNP
498585,26365,VEP,Gene,SNP
498362,26367,VEP,Gene,SNP
498365,26369,VEP,Gene,SNP
498365,26370,VEP,Gene,SNP
4163,26371,VEP,Gene,SNP
498365,26372,VEP,Gene,SNP
498365,26373,VEP,Gene,SNP
498365,26374,VEP,Gene,SNP
498365,26375,VEP,Gene,SNP
499155,26377,VEP,Gene,SNP
498382,26378,VEP,Gene,SNP
498583,26378,VEP,Gene,SNP
498619,26378,VEP,Gene,SNP
498393,26378,VEP,Gene,SNP
498385,26378,VEP,Gene,SNP
498434,26378,VEP,Gene,SNP
498920,26378,VEP,Gene,SNP
8835,26379,VEP,Gene,SNP
5101,26379,VEP,Gene,SNP
8837,26379,VEP,Gene,SNP
498448,26379,VEP,Gene,SNP
498546,26379,VEP,Gene,SNP
5911,26379,VEP,Gene,SNP
3180,26379,VEP,Gene,SNP
499085,26379,VEP,Gene,SNP
4022,26379,VEP,Gene,SNP
12496,26379,VEP,Gene,SNP
10651,26379,VEP,Gene,SNP
14691,26379,VEP,Gene,SNP
9852,26379,VEP,Gene,SNP
498371,26379,VEP,Gene,SNP
3179,26379,VEP,Gene,SNP
499028,26379,VEP,Gene,SNP
6520,26379,VEP,Gene,SNP
498522,26379,VEP,Gene,SNP
13957,26379,VEP,Gene,SNP
3697,26379,VEP,Gene,SNP
499644,26379,VEP,Gene,SNP
498879,26379,VEP,Gene,SNP
499645,26379,VEP,Gene,SNP
8836,26379,VEP,Gene,SNP
498410,26379,VEP,Gene,SNP
498372,26379,VEP,Gene,SNP
499646,26379,VEP,Gene,SNP
9577,26379,VEP,Gene,SNP
2584,26379,VEP,Gene,SNP
6275,26379,VEP,Gene,SNP
13689,26379,VEP,Gene,SNP
15342,26379,VEP,Gene,SNP
498518,26379,VEP,Gene,SNP
14204,26379,VEP,Gene,SNP
499076,26379,VEP,Gene,SNP
498513,26379,VEP,Gene,SNP
498515,26379,VEP,Gene,SNP
8834,26379,VEP,Gene,SNP
498391,26379,VEP,Gene,SNP
498644,26379,VEP,Gene,SNP
15005,26379,VEP,Gene,SNP
499619,26379,VEP,Gene,SNP
498514,26379,VEP,Gene,SNP
7675,26379,VEP,Gene,SNP
498847,26379,VEP,Gene,SNP
8833,26379,VEP,Gene,SNP
499578,26379,VEP,Gene,SNP
8835,26380,VEP,Gene,SNP
5101,26380,VEP,Gene,SNP
498869,26380,VEP,Gene,SNP
498841,26380,VEP,Gene,SNP
8837,26380,VEP,Gene,SNP
498448,26380,VEP,Gene,SNP
498503,26380,VEP,Gene,SNP
498546,26380,VEP,Gene,SNP
5911,26380,VEP,Gene,SNP
11137,26380,VEP,Gene,SNP
3180,26380,VEP,Gene,SNP
499085,26380,VEP,Gene,SNP
4022,26380,VEP,Gene,SNP
12496,26380,VEP,Gene,SNP
10651,26380,VEP,Gene,SNP
14691,26380,VEP,Gene,SNP
9852,26380,VEP,Gene,SNP
498371,26380,VEP,Gene,SNP
498423,26380,VEP,Gene,SNP
498582,26380,VEP,Gene,SNP
499608,26380,VEP,Gene,SNP
14205,26380,VEP,Gene,SNP
3182,26380,VEP,Gene,SNP
3181,26380,VEP,Gene,SNP
3179,26380,VEP,Gene,SNP
499609,26380,VEP,Gene,SNP
499028,26380,VEP,Gene,SNP
6520,26380,VEP,Gene,SNP
498522,26380,VEP,Gene,SNP
498785,26380,VEP,Gene,SNP
498414,26380,VEP,Gene,SNP
498591,26380,VEP,Gene,SNP
498589,26380,VEP,Gene,SNP
13957,26380,VEP,Gene,SNP
3697,26380,VEP,Gene,SNP
9578,26380,VEP,Gene,SNP
14769,26380,VEP,Gene,SNP
499644,26380,VEP,Gene,SNP
498879,26380,VEP,Gene,SNP
499645,26380,VEP,Gene,SNP
8836,26380,VEP,Gene,SNP
498410,26380,VEP,Gene,SNP
498372,26380,VEP,Gene,SNP
498415,26380,VEP,Gene,SNP
8044,26380,VEP,Gene,SNP
499646,26380,VEP,Gene,SNP
496593,26380,VEP,Gene,SNP
9577,26380,VEP,Gene,SNP
2584,26380,VEP,Gene,SNP
6275,26380,VEP,Gene,SNP
13689,26380,VEP,Gene,SNP
15342,26380,VEP,Gene,SNP
498806,26380,VEP,Gene,SNP
498881,26380,VEP,Gene,SNP
498518,26380,VEP,Gene,SNP
14204,26380,VEP,Gene,SNP
499076,26380,VEP,Gene,SNP
498887,26380,VEP,Gene,SNP
498886,26380,VEP,Gene,SNP
498467,26380,VEP,Gene,SNP
493514,26380,VEP,Gene,SNP
498513,26380,VEP,Gene,SNP
498515,26380,VEP,Gene,SNP
8834,26380,VEP,Gene,SNP
498391,26380,VEP,Gene,SNP
498644,26380,VEP,Gene,SNP
15005,26380,VEP,Gene,SNP
499619,26380,VEP,Gene,SNP
498514,26380,VEP,Gene,SNP
7675,26380,VEP,Gene,SNP
498847,26380,VEP,Gene,SNP
8833,26380,VEP,Gene,SNP
499578,26380,VEP,Gene,SNP
498386,26381,VEP,Gene,SNP
498393,26381,VEP,Gene,SNP
498385,26381,VEP,Gene,SNP
498434,26381,VEP,Gene,SNP
498920,26381,VEP,Gene,SNP
498362,26382,VEP,Gene,SNP
12968,26383,VEP,Gene,SNP
498899,26383,VEP,Gene,SNP
498900,26383,VEP,Gene,SNP
498901,26383,VEP,Gene,SNP
498917,26383,VEP,Gene,SNP
498902,26383,VEP,Gene,SNP
498673,26383,VEP,Gene,SNP
498903,26383,VEP,Gene,SNP
15609,26383,VEP,Gene,SNP
498904,26383,VEP,Gene,SNP
498905,26383,VEP,Gene,SNP
498906,26383,VEP,Gene,SNP
498657,26383,VEP,Gene,SNP
498907,26383,VEP,Gene,SNP
498908,26383,VEP,Gene,SNP
498656,26383,VEP,Gene,SNP
498909,26383,VEP,Gene,SNP
498916,26383,VEP,Gene,SNP
4021,26383,VEP,Gene,SNP
498910,26383,VEP,Gene,SNP
498911,26383,VEP,Gene,SNP
10140,26383,VEP,Gene,SNP
498912,26383,VEP,Gene,SNP
7024,26383,VEP,Gene,SNP
8042,26383,VEP,Gene,SNP
498779,26383,VEP,Gene,SNP
11300,26383,VEP,Gene,SNP
498913,26383,VEP,Gene,SNP
498914,26383,VEP,Gene,SNP
498915,26383,VEP,Gene,SNP
12495,26383,VEP,Gene,SNP
3177,26383,VEP,Gene,SNP
12814,26383,VEP,Gene,SNP
12719,26383,VEP,Gene,SNP
495352,26384,VEP,Gene,SNP
495353,26384,VEP,Gene,SNP
498743,26384,VEP,Gene,SNP
499621,26384,VEP,Gene,SNP
499620,26384,VEP,Gene,SNP
498892,26384,VEP,Gene,SNP
4021,26384,VEP,Gene,SNP
498897,26384,VEP,Gene,SNP
498898,26384,VEP,Gene,SNP
498755,26384,VEP,Gene,SNP
498754,26384,VEP,Gene,SNP
498752,26384,VEP,Gene,SNP
498890,26384,VEP,Gene,SNP
498894,26384,VEP,Gene,SNP
10140,26384,VEP,Gene,SNP
498744,26384,VEP,Gene,SNP
498891,26384,VEP,Gene,SNP
5910,26384,VEP,Gene,SNP
7024,26384,VEP,Gene,SNP
498749,26384,VEP,Gene,SNP
5430,26384,VEP,Gene,SNP
8043,26384,VEP,Gene,SNP
3177,26384,VEP,Gene,SNP
12814,26384,VEP,Gene,SNP
498387,26385,VEP,Gene,SNP
498385,26386,VEP,Gene,SNP
498434,26386,VEP,Gene,SNP
498920,26386,VEP,Gene,SNP
493771,26387,VEP,Gene,SNP
498382,26387,VEP,Gene,SNP
498583,26387,VEP,Gene,SNP
498867,26387,VEP,Gene,SNP
498619,26387,VEP,Gene,SNP
498393,26387,VEP,Gene,SNP
498418,26387,VEP,Gene,SNP
13470,26387,VEP,Gene,SNP
498868,26387,VEP,Gene,SNP
498926,26387,VEP,Gene,SNP
499607,26388,VEP,Gene,SNP
498648,26388,VEP,Gene,SNP
499608,26388,VEP,Gene,SNP
498517,26388,VEP,Gene,SNP
3178,26388,VEP,Gene,SNP
8832,26388,VEP,Gene,SNP
14768,26388,VEP,Gene,SNP
498981,26388,VEP,Gene,SNP
499245,26388,VEP,Gene,SNP
499609,26388,VEP,Gene,SNP
499618,26388,VEP,Gene,SNP
499610,26388,VEP,Gene,SNP
2584,26388,VEP,Gene,SNP
498518,26388,VEP,Gene,SNP
498391,26388,VEP,Gene,SNP
498644,26388,VEP,Gene,SNP
8833,26388,VEP,Gene,SNP
499578,26388,VEP,Gene,SNP
498382,26389,VEP,Gene,SNP
498583,26389,VEP,Gene,SNP
498867,26389,VEP,Gene,SNP
498619,26389,VEP,Gene,SNP
498393,26389,VEP,Gene,SNP
498385,26389,VEP,Gene,SNP
498434,26389,VEP,Gene,SNP
498920,26389,VEP,Gene,SNP
498418,26389,VEP,Gene,SNP
13470,26389,VEP,Gene,SNP
498448,26390,VEP,Gene,SNP
498503,26390,VEP,Gene,SNP
498546,26390,VEP,Gene,SNP
498371,26390,VEP,Gene,SNP
498423,26390,VEP,Gene,SNP
498582,26390,VEP,Gene,SNP
14205,26390,VEP,Gene,SNP
3182,26390,VEP,Gene,SNP
3181,26390,VEP,Gene,SNP
9578,26390,VEP,Gene,SNP
498879,26390,VEP,Gene,SNP
496593,26390,VEP,Gene,SNP
15342,26390,VEP,Gene,SNP
498806,26390,VEP,Gene,SNP
498881,26390,VEP,Gene,SNP
498467,26390,VEP,Gene,SNP
13293,26391,VEP,Gene,SNP
493771,26391,VEP,Gene,SNP
10502,26391,VEP,Gene,SNP
498530,26391,VEP,Gene,SNP
10141,26391,VEP,Gene,SNP
6276,26391,VEP,Gene,SNP
13053,26391,VEP,Gene,SNP
498382,26391,VEP,Gene,SNP
14605,26391,VEP,Gene,SNP
499628,26391,VEP,Gene,SNP
498928,26391,VEP,Gene,SNP
498929,26391,VEP,Gene,SNP
498930,26391,VEP,Gene,SNP
498583,26391,VEP,Gene,SNP
498870,26391,VEP,Gene,SNP
12218,26391,VEP,Gene,SNP
498650,26391,VEP,Gene,SNP
4663,26391,VEP,Gene,SNP
11595,26391,VEP,Gene,SNP
13292,26391,VEP,Gene,SNP
498931,26391,VEP,Gene,SNP
498592,26391,VEP,Gene,SNP
8838,26391,VEP,Gene,SNP
2585,26391,VEP,Gene,SNP
14520,26391,VEP,Gene,SNP
5102,26391,VEP,Gene,SNP
499232,26391,VEP,Gene,SNP
14260,26391,VEP,Gene,SNP
498867,26391,VEP,Gene,SNP
498619,26391,VEP,Gene,SNP
498393,26391,VEP,Gene,SNP
498385,26391,VEP,Gene,SNP
498434,26391,VEP,Gene,SNP
498920,26391,VEP,Gene,SNP
13054,26391,VEP,Gene,SNP
10652,26391,VEP,Gene,SNP
498417,26391,VEP,Gene,SNP
499235,26391,VEP,Gene,SNP
15006,26391,VEP,Gene,SNP
498871,26391,VEP,Gene,SNP
498872,26391,VEP,Gene,SNP
498873,26391,VEP,Gene,SNP
498874,26391,VEP,Gene,SNP
498875,26391,VEP,Gene,SNP
498876,26391,VEP,Gene,SNP
498933,26391,VEP,Gene,SNP
498877,26391,VEP,Gene,SNP
498923,26391,VEP,Gene,SNP
498878,26391,VEP,Gene,SNP
498924,26391,VEP,Gene,SNP
10142,26391,VEP,Gene,SNP
498880,26391,VEP,Gene,SNP
12969,26391,VEP,Gene,SNP
3183,26391,VEP,Gene,SNP
498418,26391,VEP,Gene,SNP
13470,26391,VEP,Gene,SNP
3698,26391,VEP,Gene,SNP
498925,26391,VEP,Gene,SNP
15507,26391,VEP,Gene,SNP
499008,26391,VEP,Gene,SNP
498868,26391,VEP,Gene,SNP
498926,26391,VEP,Gene,SNP
498882,26391,VEP,Gene,SNP
499629,26391,VEP,Gene,SNP
7025,26391,VEP,Gene,SNP
498421,26391,VEP,Gene,SNP
498883,26391,VEP,Gene,SNP
498884,26391,VEP,Gene,SNP
498885,26391,VEP,Gene,SNP
14261,26391,VEP,Gene,SNP
498934,26391,VEP,Gene,SNP
12970,26391,VEP,Gene,SNP
15082,26391,VEP,Gene,SNP
498775,26391,VEP,Gene,SNP
498935,26391,VEP,Gene,SNP
498386,26392,VEP,Gene,SNP
498385,26392,VEP,Gene,SNP
498434,26392,VEP,Gene,SNP
498920,26392,VEP,Gene,SNP
498448,26393,VEP,Gene,SNP
498503,26393,VEP,Gene,SNP
498546,26393,VEP,Gene,SNP
5911,26393,VEP,Gene,SNP
499085,26393,VEP,Gene,SNP
10651,26393,VEP,Gene,SNP
498371,26393,VEP,Gene,SNP
498423,26393,VEP,Gene,SNP
498582,26393,VEP,Gene,SNP
14205,26393,VEP,Gene,SNP
3182,26393,VEP,Gene,SNP
3181,26393,VEP,Gene,SNP
498522,26393,VEP,Gene,SNP
9578,26393,VEP,Gene,SNP
14769,26393,VEP,Gene,SNP
499644,26393,VEP,Gene,SNP
498879,26393,VEP,Gene,SNP
498410,26393,VEP,Gene,SNP
498372,26393,VEP,Gene,SNP
496593,26393,VEP,Gene,SNP
15342,26393,VEP,Gene,SNP
498806,26393,VEP,Gene,SNP
498881,26393,VEP,Gene,SNP
499076,26393,VEP,Gene,SNP
498467,26393,VEP,Gene,SNP
498847,26393,VEP,Gene,SNP
498434,26394,VEP,Gene,SNP
498385,26395,VEP,Gene,SNP
498434,26395,VEP,Gene,SNP
498920,26395,VEP,Gene,SNP
12968,26396,VEP,Gene,SNP
498899,26396,VEP,Gene,SNP
498900,26396,VEP,Gene,SNP
498901,26396,VEP,Gene,SNP
498917,26396,VEP,Gene,SNP
498902,26396,VEP,Gene,SNP
498673,26396,VEP,Gene,SNP
498903,26396,VEP,Gene,SNP
15609,26396,VEP,Gene,SNP
498904,26396,VEP,Gene,SNP
498905,26396,VEP,Gene,SNP
498906,26396,VEP,Gene,SNP
498657,26396,VEP,Gene,SNP
498907,26396,VEP,Gene,SNP
498908,26396,VEP,Gene,SNP
498656,26396,VEP,Gene,SNP
498909,26396,VEP,Gene,SNP
498916,26396,VEP,Gene,SNP
498910,26396,VEP,Gene,SNP
498911,26396,VEP,Gene,SNP
498912,26396,VEP,Gene,SNP
7024,26396,VEP,Gene,SNP
8042,26396,VEP,Gene,SNP
498779,26396,VEP,Gene,SNP
498913,26396,VEP,Gene,SNP
498914,26396,VEP,Gene,SNP
498915,26396,VEP,Gene,SNP
12495,26396,VEP,Gene,SNP
12719,26396,VEP,Gene,SNP
12968,26397,VEP,Gene,SNP
498900,26397,VEP,Gene,SNP
498901,26397,VEP,Gene,SNP
498917,26397,VEP,Gene,SNP
498902,26397,VEP,Gene,SNP
498903,26397,VEP,Gene,SNP
15609,26397,VEP,Gene,SNP
498904,26397,VEP,Gene,SNP
498906,26397,VEP,Gene,SNP
498657,26397,VEP,Gene,SNP
498907,26397,VEP,Gene,SNP
498908,26397,VEP,Gene,SNP
498656,26397,VEP,Gene,SNP
4021,26397,VEP,Gene,SNP
498910,26397,VEP,Gene,SNP
498911,26397,VEP,Gene,SNP
10140,26397,VEP,Gene,SNP
498912,26397,VEP,Gene,SNP
5910,26397,VEP,Gene,SNP
7024,26397,VEP,Gene,SNP
8042,26397,VEP,Gene,SNP
498779,26397,VEP,Gene,SNP
498913,26397,VEP,Gene,SNP
498914,26397,VEP,Gene,SNP
498915,26397,VEP,Gene,SNP
12495,26397,VEP,Gene,SNP
3177,26397,VEP,Gene,SNP
12814,26397,VEP,Gene,SNP
12719,26397,VEP,Gene,SNP
13293,26398,VEP,Gene,SNP
493771,26398,VEP,Gene,SNP
10502,26398,VEP,Gene,SNP
498530,26398,VEP,Gene,SNP
10141,26398,VEP,Gene,SNP
6276,26398,VEP,Gene,SNP
498869,26398,VEP,Gene,SNP
498841,26398,VEP,Gene,SNP
13053,26398,VEP,Gene,SNP
498382,26398,VEP,Gene,SNP
14605,26398,VEP,Gene,SNP
499628,26398,VEP,Gene,SNP
498928,26398,VEP,Gene,SNP
498929,26398,VEP,Gene,SNP
498930,26398,VEP,Gene,SNP
498583,26398,VEP,Gene,SNP
498448,26398,VEP,Gene,SNP
498870,26398,VEP,Gene,SNP
12218,26398,VEP,Gene,SNP
498650,26398,VEP,Gene,SNP
498503,26398,VEP,Gene,SNP
498546,26398,VEP,Gene,SNP
4663,26398,VEP,Gene,SNP
11595,26398,VEP,Gene,SNP
13292,26398,VEP,Gene,SNP
498931,26398,VEP,Gene,SNP
498592,26398,VEP,Gene,SNP
8838,26398,VEP,Gene,SNP
11137,26398,VEP,Gene,SNP
2585,26398,VEP,Gene,SNP
14520,26398,VEP,Gene,SNP
5102,26398,VEP,Gene,SNP
499232,26398,VEP,Gene,SNP
14260,26398,VEP,Gene,SNP
