Id,Name,Type,Property,VectorableProperty
1114,Nuclei_Texture_DifferenceEntropy_bodipy_5_02,LipocyteProfiler_Feature,Lipid,Nuclei Texture DifferenceEntropy bodipy 5 02
1115,Nuclei_Texture_DifferenceEntropy_bodipy_10_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture DifferenceEntropy bodipy 10 00
1116,Nuclei_Texture_DifferenceEntropy_bodipy_20_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture DifferenceEntropy bodipy 20 00
1117,Nuclei_Texture_DifferenceEntropy_bodipy_10_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture DifferenceEntropy bodipy 10 01
1118,Nuclei_Texture_DifferenceEntropy_bodipy_20_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture DifferenceEntropy bodipy 20 03
1119,Nuclei_Texture_SumEntropy_bodipy_20_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture SumEntropy bodipy 20 00
1120,Nuclei_Texture_DifferenceEntropy_bodipy_5_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture DifferenceEntropy bodipy 5 03
1121,Nuclei_Texture_DifferenceEntropy_bodipy_5_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture DifferenceEntropy bodipy 5 01
1122,Nuclei_Texture_Entropy_bodipy_20_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture Entropy bodipy 20 01
1123,Nuclei_Texture_SumEntropy_bodipy_20_02,LipocyteProfiler_Feature,Lipid,Nuclei Texture SumEntropy bodipy 20 02
1124,Nuclei_Texture_Entropy_bodipy_20_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture Entropy bodipy 20 03
1125,Nuclei_Texture_SumEntropy_bodipy_20_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture SumEntropy bodipy 20 01
1126,Nuclei_Texture_Entropy_bodipy_10_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture Entropy bodipy 10 03
1127,Nuclei_Texture_SumEntropy_bodipy_5_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture SumEntropy bodipy 5 03
1128,Nuclei_Texture_SumEntropy_bodipy_5_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture SumEntropy bodipy 5 01
1129,Nuclei_Texture_SumEntropy_bodipy_5_02,LipocyteProfiler_Feature,Lipid,Nuclei Texture SumEntropy bodipy 5 02
1130,Nuclei_Texture_InfoMeas2_bodipy_10_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas2 bodipy 10 03
1131,Nuclei_Texture_Entropy_bodipy_10_02,LipocyteProfiler_Feature,Lipid,Nuclei Texture Entropy bodipy 10 02
1132,Nuclei_Texture_Entropy_bodipy_10_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture Entropy bodipy 10 00
1133,Nuclei_Texture_InfoMeas2_bodipy_10_02,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas2 bodipy 10 02
1134,Nuclei_Texture_Entropy_bodipy_5_02,LipocyteProfiler_Feature,Lipid,Nuclei Texture Entropy bodipy 5 02
1135,Nuclei_Texture_Entropy_bodipy_10_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture Entropy bodipy 10 01
1136,Nuclei_Texture_SumEntropy_bodipy_10_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture SumEntropy bodipy 10 03
1137,Nuclei_Texture_SumEntropy_bodipy_5_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture SumEntropy bodipy 5 00
1138,Nuclei_Texture_InfoMeas2_bodipy_20_02,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas2 bodipy 20 02
1139,Nuclei_Texture_InfoMeas2_bodipy_20_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas2 bodipy 20 00
1140,Nuclei_Texture_SumEntropy_bodipy_10_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture SumEntropy bodipy 10 01
1141,Nuclei_Texture_InfoMeas2_bodipy_20_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas2 bodipy 20 01
1142,Nuclei_Texture_Entropy_bodipy_5_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture Entropy bodipy 5 00
1143,Nuclei_Texture_InfoMeas2_bodipy_10_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas2 bodipy 10 01
1144,Nuclei_Texture_Entropy_bodipy_5_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture Entropy bodipy 5 01
1145,Nuclei_Texture_SumEntropy_bodipy_10_02,LipocyteProfiler_Feature,Lipid,Nuclei Texture SumEntropy bodipy 10 02
1146,Nuclei_Texture_Entropy_bodipy_5_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture Entropy bodipy 5 03
1147,Nuclei_Texture_InfoMeas2_bodipy_20_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas2 bodipy 20 03
1148,Nuclei_Texture_InfoMeas2_bodipy_10_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas2 bodipy 10 00
1149,Nuclei_Texture_SumEntropy_bodipy_10_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture SumEntropy bodipy 10 00
1150,Nuclei_Texture_InfoMeas1_bodipy_10_02,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas1 bodipy 10 02
1151,Nuclei_Texture_InfoMeas1_bodipy_10_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas1 bodipy 10 00
1152,Nuclei_Texture_InfoMeas1_bodipy_10_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas1 bodipy 10 01
1153,Nuclei_Texture_InfoMeas2_bodipy_5_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas2 bodipy 5 01
1154,Nuclei_Texture_InfoMeas1_bodipy_10_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas1 bodipy 10 03
1155,Nuclei_Texture_InfoMeas2_bodipy_5_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas2 bodipy 5 03
1156,Nuclei_Texture_InfoMeas2_bodipy_5_02,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas2 bodipy 5 02
1157,Nuclei_Texture_InfoMeas2_bodipy_5_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas2 bodipy 5 00
1158,Nuclei_Texture_InfoMeas1_bodipy_20_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas1 bodipy 20 00
1159,Nuclei_Texture_InfoMeas1_bodipy_20_02,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas1 bodipy 20 02
1160,Nuclei_Texture_InfoMeas1_bodipy_5_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas1 bodipy 5 01
1161,Nuclei_Texture_InfoMeas1_bodipy_5_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas1 bodipy 5 00
1162,Nuclei_Texture_InfoMeas1_bodipy_5_02,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas1 bodipy 5 02
1163,Nuclei_Texture_InfoMeas1_bodipy_5_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas1 bodipy 5 03
1165,Nuclei_Texture_InverseDifferenceMoment_bodipy_5_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture InverseDifferenceMoment bodipy 5 03
1166,Nuclei_Texture_InverseDifferenceMoment_bodipy_5_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture InverseDifferenceMoment bodipy 5 00
1167,Nuclei_Texture_InverseDifferenceMoment_bodipy_5_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture InverseDifferenceMoment bodipy 5 01
1168,Nuclei_Texture_InverseDifferenceMoment_bodipy_5_02,LipocyteProfiler_Feature,Lipid,Nuclei Texture InverseDifferenceMoment bodipy 5 02
1169,Nuclei_Texture_InverseDifferenceMoment_bodipy_10_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture InverseDifferenceMoment bodipy 10 03
1170,Nuclei_Texture_InverseDifferenceMoment_bodipy_10_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture InverseDifferenceMoment bodipy 10 00
1171,Nuclei_Texture_InverseDifferenceMoment_bodipy_10_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture InverseDifferenceMoment bodipy 10 01
1172,Nuclei_Texture_InverseDifferenceMoment_bodipy_10_02,LipocyteProfiler_Feature,Lipid,Nuclei Texture InverseDifferenceMoment bodipy 10 02
1173,Nuclei_Texture_InverseDifferenceMoment_bodipy_20_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture InverseDifferenceMoment bodipy 20 03
1174,Nuclei_Texture_InverseDifferenceMoment_bodipy_20_00,LipocyteProfiler_Feature,Lipid,Nuclei Texture InverseDifferenceMoment bodipy 20 00
1175,Nuclei_Texture_InverseDifferenceMoment_bodipy_20_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture InverseDifferenceMoment bodipy 20 01
1176,Nuclei_Texture_InverseDifferenceMoment_bodipy_20_02,LipocyteProfiler_Feature,Lipid,Nuclei Texture InverseDifferenceMoment bodipy 20 02
1177,Cytoplasm_AreaShape_Perimeter,LipocyteProfiler_Feature,Compartmental,Cytoplasm AreaShape Perimeter
1178,Cells_AreaShape_MaxFeretDiameter,LipocyteProfiler_Feature,Compartmental,Cells AreaShape MaxFeretDiameter
1179,Cells_AreaShape_Area,LipocyteProfiler_Feature,Compartmental,Cells AreaShape Area
1180,Cytoplasm_AreaShape_Area,LipocyteProfiler_Feature,Compartmental,Cytoplasm AreaShape Area
1181,Cells_AreaShape_MajorAxisLength,LipocyteProfiler_Feature,Compartmental,Cells AreaShape MajorAxisLength
1182,Cytoplasm_AreaShape_MajorAxisLength,LipocyteProfiler_Feature,Compartmental,Cytoplasm AreaShape MajorAxisLength
1183,Cytoplasm_AreaShape_MaxFeretDiameter,LipocyteProfiler_Feature,Compartmental,Cytoplasm AreaShape MaxFeretDiameter
1184,Cells_AreaShape_Perimeter,LipocyteProfiler_Feature,Compartmental,Cells AreaShape Perimeter
1185,Cells_AreaShape_EulerNumber,LipocyteProfiler_Feature,Compartmental,Cells AreaShape EulerNumber
1186,Cells_AreaShape_MaximumRadius,LipocyteProfiler_Feature,Compartmental,Cells AreaShape MaximumRadius
1187,Cells_AreaShape_MeanRadius,LipocyteProfiler_Feature,Compartmental,Cells AreaShape MeanRadius
1188,Cells_AreaShape_MedianRadius,LipocyteProfiler_Feature,Compartmental,Cells AreaShape MedianRadius
1189,Cytoplasm_AreaShape_MaximumRadius,LipocyteProfiler_Feature,Compartmental,Cytoplasm AreaShape MaximumRadius
1190,Cytoplasm_AreaShape_MeanRadius,LipocyteProfiler_Feature,Compartmental,Cytoplasm AreaShape MeanRadius
1191,Cytoplasm_AreaShape_MedianRadius,LipocyteProfiler_Feature,Compartmental,Cytoplasm AreaShape MedianRadius
1192,Cytoplasm_AreaShape_MinorAxisLength,LipocyteProfiler_Feature,Compartmental,Cytoplasm AreaShape MinorAxisLength
1193,Nuclei_Neighbors_SecondClosestDistance_2,LipocyteProfiler_Feature,Compartmental,Nuclei Neighbors SecondClosestDistance 2
1194,Cells_Neighbors_FirstClosestDistance_10,LipocyteProfiler_Feature,Compartmental,Cells Neighbors FirstClosestDistance 10
1195,Cells_Neighbors_FirstClosestDistance_Adjacent,LipocyteProfiler_Feature,Compartmental,Cells Neighbors FirstClosestDistance Adjacent
1196,Cells_AreaShape_MinorAxisLength,LipocyteProfiler_Feature,Compartmental,Cells AreaShape MinorAxisLength
1197,Cytoplasm_AreaShape_MinFeretDiameter,LipocyteProfiler_Feature,Compartmental,Cytoplasm AreaShape MinFeretDiameter
1198,Cells_AreaShape_MinFeretDiameter,LipocyteProfiler_Feature,Compartmental,Cells AreaShape MinFeretDiameter
1199,Cells_Neighbors_SecondClosestDistance_Adjacent,LipocyteProfiler_Feature,Compartmental,Cells Neighbors SecondClosestDistance Adjacent
1200,Cells_Neighbors_SecondClosestDistance_10,LipocyteProfiler_Feature,Compartmental,Cells Neighbors SecondClosestDistance 10
1201,Cells_Correlation_Correlation_AGP_bodipy,LipocyteProfiler_Feature,Lipid,Cells Correlation Correlation AGP bodipy
1202,Cytoplasm_Correlation_Correlation_AGP_bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Correlation Correlation AGP bodipy
1203,Cells_Correlation_Correlation_DNA_bodipy,LipocyteProfiler_Feature,Lipid,Cells Correlation Correlation DNA bodipy
1204,Cells_Correlation_K_AGP_DNA,LipocyteProfiler_Feature,AGP,Cells Correlation K AGP DNA
1205,Nuclei_Correlation_K_AGP_DNA,LipocyteProfiler_Feature,AGP,Nuclei Correlation K AGP DNA
1206,Nuclei_Correlation_K_DNA_AGP,LipocyteProfiler_Feature,AGP,Nuclei Correlation K DNA AGP
1207,Cells_Correlation_K_DNA_AGP,LipocyteProfiler_Feature,AGP,Cells Correlation K DNA AGP
1208,Cells_Mean_SmallbodipyObjects_Correlation_K_Mito_bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean SmallbodipyObjects Correlation K Mito bodipy
1209,Cells_Mean_SmallbodipyObjects_Granularity_2_bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean SmallbodipyObjects Granularity 2 bodipy
1210,Cytoplasm_Granularity_1_Mito,LipocyteProfiler_Feature,Mito,Cytoplasm Granularity 1 Mito
1211,Nuclei_Granularity_1_Mito,LipocyteProfiler_Feature,Mito,Nuclei Granularity 1 Mito
1212,Cells_Granularity_1_Mito,LipocyteProfiler_Feature,Mito,Cells Granularity 1 Mito
1213,Cytoplasm_Granularity_15_Mito,LipocyteProfiler_Feature,Mito,Cytoplasm Granularity 15 Mito
1214,Cytoplasm_Granularity_16_Mito,LipocyteProfiler_Feature,Mito,Cytoplasm Granularity 16 Mito
1215,Nuclei_Granularity_16_Mito,LipocyteProfiler_Feature,Mito,Nuclei Granularity 16 Mito
1216,Nuclei_Granularity_15_Mito,LipocyteProfiler_Feature,Mito,Nuclei Granularity 15 Mito
1217,Cells_Granularity_16_Mito,LipocyteProfiler_Feature,Mito,Cells Granularity 16 Mito
1218,Cytoplasm_Granularity_3_AGP,LipocyteProfiler_Feature,AGP,Cytoplasm Granularity 3 AGP
1219,Cells_Granularity_3_AGP,LipocyteProfiler_Feature,AGP,Cells Granularity 3 AGP
1220,Cells_Granularity_4_bodipy,LipocyteProfiler_Feature,Lipid,Cells Granularity 4 bodipy
1221,Cells_Granularity_5_bodipy,LipocyteProfiler_Feature,Lipid,Cells Granularity 5 bodipy
1222,Cytoplasm_Granularity_5_bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Granularity 5 bodipy
1223,Cytoplasm_Granularity_6_Mito,LipocyteProfiler_Feature,Mito,Cytoplasm Granularity 6 Mito
1224,Cells_Mean_SmallbodipyObjects_Granularity_6_bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean SmallbodipyObjects Granularity 6 bodipy
1225,Cells_Granularity_6_bodipy,LipocyteProfiler_Feature,Lipid,Cells Granularity 6 bodipy
1226,Cells_Mean_LargebodipyObjects_Granularity_5_bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean LargebodipyObjects Granularity 5 bodipy
1227,Cells_Mean_SmallbodipyObjects_Granularity_7_bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean SmallbodipyObjects Granularity 7 bodipy
1228,Cytoplasm_Granularity_6_bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Granularity 6 bodipy
1229,Cells_Granularity_6_Mito,LipocyteProfiler_Feature,Mito,Cells Granularity 6 Mito
1230,Cytoplasm_Granularity_7_Mito,LipocyteProfiler_Feature,Mito,Cytoplasm Granularity 7 Mito
1231,Cells_Granularity_7_Mito,LipocyteProfiler_Feature,Mito,Cells Granularity 7 Mito
1232,Cells_Granularity_7_bodipy,LipocyteProfiler_Feature,Lipid,Cells Granularity 7 bodipy
1233,Cytoplasm_Granularity_7_bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Granularity 7 bodipy
1234,Cytoplasm_Granularity_9_bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Granularity 9 bodipy
1235,Cytoplasm_Granularity_8_bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Granularity 8 bodipy
1236,Cells_Granularity_9_bodipy,LipocyteProfiler_Feature,Lipid,Cells Granularity 9 bodipy
1237,Cells_Granularity_8_bodipy,LipocyteProfiler_Feature,Lipid,Cells Granularity 8 bodipy
1238,Cells_Intensity_IntegratedIntensity_DNA,LipocyteProfiler_Feature,DNA,Cells Intensity IntegratedIntensity DNA
1240,Cytoplasm_Intensity_IntegratedIntensityEdge_AGP,LipocyteProfiler_Feature,AGP,Cytoplasm Intensity IntegratedIntensityEdge AGP
1241,Cells_Intensity_IntegratedIntensityEdge_AGP,LipocyteProfiler_Feature,AGP,Cells Intensity IntegratedIntensityEdge AGP
1242,Cells_Intensity_IntegratedIntensityEdge_DNA,LipocyteProfiler_Feature,DNA,Cells Intensity IntegratedIntensityEdge DNA
1243,Cytoplasm_Intensity_LowerQuartileIntensity_bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Intensity LowerQuartileIntensity bodipy
1244,Cells_Intensity_LowerQuartileIntensity_bodipy,LipocyteProfiler_Feature,Lipid,Cells Intensity LowerQuartileIntensity bodipy
1245,Cells_Intensity_LowerQuartileIntensity_Mito,LipocyteProfiler_Feature,Mito,Cells Intensity LowerQuartileIntensity Mito
1246,Cells_Intensity_MedianIntensity_bodipy,LipocyteProfiler_Feature,Lipid,Cells Intensity MedianIntensity bodipy
1247,Nuclei_Intensity_MADIntensity_Mito,LipocyteProfiler_Feature,Mito,Nuclei Intensity MADIntensity Mito
1248,Nuclei_Intensity_MeanIntensityEdge_Mito,LipocyteProfiler_Feature,Mito,Nuclei Intensity MeanIntensityEdge Mito
1249,Cytoplasm_Texture_SumAverage_Mito_20_03,LipocyteProfiler_Feature,Mito,Cytoplasm Texture SumAverage Mito 20 03
1250,Cells_Texture_SumAverage_Mito_10_03,LipocyteProfiler_Feature,Mito,Cells Texture SumAverage Mito 10 03
1251,Cells_Texture_SumAverage_Mito_5_00,LipocyteProfiler_Feature,Mito,Cells Texture SumAverage Mito 5 00
1252,Cells_Texture_SumAverage_Mito_5_01,LipocyteProfiler_Feature,Mito,Cells Texture SumAverage Mito 5 01
1253,Cells_Texture_SumAverage_Mito_5_03,LipocyteProfiler_Feature,Mito,Cells Texture SumAverage Mito 5 03
1254,Cells_Texture_SumAverage_Mito_20_03,LipocyteProfiler_Feature,Mito,Cells Texture SumAverage Mito 20 03
1255,Cells_Texture_SumAverage_Mito_20_01,LipocyteProfiler_Feature,Mito,Cells Texture SumAverage Mito 20 01
1256,Cytoplasm_Texture_SumAverage_Mito_20_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture SumAverage Mito 20 02
1257,Nuclei_Texture_SumAverage_Mito_5_02,LipocyteProfiler_Feature,Mito,Nuclei Texture SumAverage Mito 5 02
1258,Cytoplasm_Texture_SumAverage_Mito_20_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture SumAverage Mito 20 01
1259,Cells_Texture_SumAverage_Mito_20_00,LipocyteProfiler_Feature,Mito,Cells Texture SumAverage Mito 20 00
1260,Cytoplasm_Texture_SumAverage_Mito_5_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture SumAverage Mito 5 00
1261,Cytoplasm_Texture_SumAverage_Mito_10_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture SumAverage Mito 10 02
1262,Cytoplasm_Texture_SumAverage_Mito_5_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture SumAverage Mito 5 01
1263,Nuclei_Intensity_MinIntensityEdge_Mito,LipocyteProfiler_Feature,Mito,Nuclei Intensity MinIntensityEdge Mito
1264,Cytoplasm_Texture_SumAverage_Mito_20_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture SumAverage Mito 20 00
1265,Nuclei_Intensity_MedianIntensity_Mito,LipocyteProfiler_Feature,Mito,Nuclei Intensity MedianIntensity Mito
1266,Nuclei_Texture_SumAverage_Mito_5_01,LipocyteProfiler_Feature,Mito,Nuclei Texture SumAverage Mito 5 01
1267,Cells_Texture_SumAverage_Mito_10_01,LipocyteProfiler_Feature,Mito,Cells Texture SumAverage Mito 10 01
1268,Cytoplasm_Texture_SumAverage_Mito_10_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture SumAverage Mito 10 01
1269,Cytoplasm_Intensity_MeanIntensity_Mito,LipocyteProfiler_Feature,Mito,Cytoplasm Intensity MeanIntensity Mito
1270,Nuclei_Texture_SumAverage_Mito_10_01,LipocyteProfiler_Feature,Mito,Nuclei Texture SumAverage Mito 10 01
1271,Nuclei_Texture_SumAverage_Mito_10_03,LipocyteProfiler_Feature,Mito,Nuclei Texture SumAverage Mito 10 03
1272,Cytoplasm_Texture_SumAverage_Mito_5_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture SumAverage Mito 5 02
1273,Cytoplasm_Texture_SumAverage_Mito_10_03,LipocyteProfiler_Feature,Mito,Cytoplasm Texture SumAverage Mito 10 03
1274,Nuclei_Intensity_IntegratedIntensityEdge_Mito,LipocyteProfiler_Feature,Mito,Nuclei Intensity IntegratedIntensityEdge Mito
1275,Nuclei_Intensity_UpperQuartileIntensity_Mito,LipocyteProfiler_Feature,Mito,Nuclei Intensity UpperQuartileIntensity Mito
1276,Cells_Intensity_UpperQuartileIntensity_Mito,LipocyteProfiler_Feature,Mito,Cells Intensity UpperQuartileIntensity Mito
1277,Nuclei_Texture_SumAverage_Mito_10_02,LipocyteProfiler_Feature,Mito,Nuclei Texture SumAverage Mito 10 02
1278,Cells_Texture_SumAverage_Mito_10_02,LipocyteProfiler_Feature,Mito,Cells Texture SumAverage Mito 10 02
1279,Nuclei_Intensity_MeanIntensity_Mito,LipocyteProfiler_Feature,Mito,Nuclei Intensity MeanIntensity Mito
1280,Cells_Texture_SumAverage_Mito_20_02,LipocyteProfiler_Feature,Mito,Cells Texture SumAverage Mito 20 02
1281,Nuclei_Texture_SumAverage_Mito_5_03,LipocyteProfiler_Feature,Mito,Nuclei Texture SumAverage Mito 5 03
1282,Cytoplasm_Texture_SumAverage_Mito_5_03,LipocyteProfiler_Feature,Mito,Cytoplasm Texture SumAverage Mito 5 03
1283,Cytoplasm_Texture_SumAverage_Mito_10_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture SumAverage Mito 10 00
1284,Cells_Intensity_MedianIntensity_Mito,LipocyteProfiler_Feature,Mito,Cells Intensity MedianIntensity Mito
1285,Nuclei_Texture_SumAverage_Mito_20_00,LipocyteProfiler_Feature,Mito,Nuclei Texture SumAverage Mito 20 00
1286,Cells_Texture_SumAverage_Mito_5_02,LipocyteProfiler_Feature,Mito,Cells Texture SumAverage Mito 5 02
1287,Cells_Intensity_MeanIntensity_Mito,LipocyteProfiler_Feature,Mito,Cells Intensity MeanIntensity Mito
1288,Nuclei_Texture_SumAverage_Mito_10_00,LipocyteProfiler_Feature,Mito,Nuclei Texture SumAverage Mito 10 00
1289,Nuclei_Texture_SumAverage_Mito_5_00,LipocyteProfiler_Feature,Mito,Nuclei Texture SumAverage Mito 5 00
1290,Cells_Texture_SumAverage_Mito_10_00,LipocyteProfiler_Feature,Mito,Cells Texture SumAverage Mito 10 00
1291,Cytoplasm_Intensity_UpperQuartileIntensity_Mito,LipocyteProfiler_Feature,Mito,Cytoplasm Intensity UpperQuartileIntensity Mito
1292,Nuclei_Texture_SumAverage_Mito_20_02,LipocyteProfiler_Feature,Mito,Nuclei Texture SumAverage Mito 20 02
1293,Nuclei_Intensity_LowerQuartileIntensity_Mito,LipocyteProfiler_Feature,Mito,Nuclei Intensity LowerQuartileIntensity Mito
1294,Nuclei_Texture_SumAverage_Mito_20_01,LipocyteProfiler_Feature,Mito,Nuclei Texture SumAverage Mito 20 01
1295,Nuclei_Intensity_MinIntensity_Mito,LipocyteProfiler_Feature,Mito,Nuclei Intensity MinIntensity Mito
1296,Nuclei_Texture_SumAverage_Mito_20_03,LipocyteProfiler_Feature,Mito,Nuclei Texture SumAverage Mito 20 03
1297,Cytoplasm_Intensity_MeanIntensityEdge_bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Intensity MeanIntensityEdge bodipy
1298,Cytoplasm_Intensity_MedianIntensity_bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Intensity MedianIntensity bodipy
1299,Cytoplasm_Intensity_UpperQuartileIntensity_bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Intensity UpperQuartileIntensity bodipy
1300,Cells_Intensity_MeanIntensityEdge_bodipy,LipocyteProfiler_Feature,Lipid,Cells Intensity MeanIntensityEdge bodipy
1301,Cells_Intensity_MinIntensityEdge_AGP,LipocyteProfiler_Feature,AGP,Cells Intensity MinIntensityEdge AGP
1302,Cells_Intensity_MinIntensity_AGP,LipocyteProfiler_Feature,AGP,Cells Intensity MinIntensity AGP
1303,Cytoplasm_Intensity_MinIntensity_AGP,LipocyteProfiler_Feature,AGP,Cytoplasm Intensity MinIntensity AGP
1304,Cytoplasm_Intensity_MinIntensityEdge_AGP,LipocyteProfiler_Feature,AGP,Cytoplasm Intensity MinIntensityEdge AGP
1305,Cells_Mean_LargebodipyObjects_AreaShape_Compactness,LipocyteProfiler_Feature,Lipid,Cells Mean LargebodipyObjects AreaShape Compactness
1306,Cells_Mean_LargebodipyObjects_AreaShape_MaxFeretDiameter,LipocyteProfiler_Feature,Lipid,Cells Mean LargebodipyObjects AreaShape MaxFeretDiameter
1307,Cells_Mean_LargebodipyObjects_AreaShape_MajorAxisLength,LipocyteProfiler_Feature,Lipid,Cells Mean LargebodipyObjects AreaShape MajorAxisLength
1308,Cells_Mean_LargebodipyObjects_AreaShape_Perimeter,LipocyteProfiler_Feature,Lipid,Cells Mean LargebodipyObjects AreaShape Perimeter
1309,Cells_Mean_LargebodipyObjects_Correlation_K_bodipy_Mito,LipocyteProfiler_Feature,Lipid,Cells Mean LargebodipyObjects Correlation K bodipy Mito
1310,Cells_Mean_LargebodipyObjects_Correlation_K_Mito_bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean LargebodipyObjects Correlation K Mito bodipy
1311,Cells_Mean_LargebodipyObjects_Granularity_16_bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean LargebodipyObjects Granularity 16 bodipy
1312,Cells_Mean_LargebodipyObjects_Granularity_15_bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean LargebodipyObjects Granularity 15 bodipy
1313,Cells_Mean_LargebodipyObjects_Granularity_12_bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean LargebodipyObjects Granularity 12 bodipy
1314,Cells_Mean_LargebodipyObjects_Granularity_13_bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean LargebodipyObjects Granularity 13 bodipy
1315,Cells_Mean_LargebodipyObjects_Granularity_11_bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean LargebodipyObjects Granularity 11 bodipy
1316,Cells_Mean_SmallbodipyObjects_Correlation_Overlap_Mito_bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean SmallbodipyObjects Correlation Overlap Mito bodipy
1317,Cells_Mean_SmallbodipyObjects_Correlation_Overlap_AGP_Mito,LipocyteProfiler_Feature,Lipid,Cells Mean SmallbodipyObjects Correlation Overlap AGP Mito
1318,Cells_Mean_SmallbodipyObjects_AreaShape_MinFeretDiameter,LipocyteProfiler_Feature,Lipid,Cells Mean SmallbodipyObjects AreaShape MinFeretDiameter
1319,Cells_Mean_SmallbodipyObjects_AreaShape_MedianRadius,LipocyteProfiler_Feature,Lipid,Cells Mean SmallbodipyObjects AreaShape MedianRadius
