Id,Name,Type
29545,FZD4-DT,Gene
29546,AP000943.2,Gene
29547,AP000766.1,Gene
29548,C11orf71,Gene
29549,ATP5MG,Gene
29550,ARCN1,Gene
29551,FAM118B,Gene
29552,AP001318.2,Gene
29553,OPCML,Gene
29554,CCDC77,Gene
29555,AC092747.1,Gene
29556,STK38L,Gene
29557,FAR2,Gene
29558,DENND5B,Gene
29559,FGD4,Gene
29560,TMEM117,Gene
29561,AC008124.1,Gene
29562,TMBIM6,Gene
29563,AC023509.2,Gene
29564,HNRNPA1,Gene
29565,CD63,Gene
29566,DNAJC14,Gene
29567,AC137834.2,Gene
29568,OS9,Gene
29569,TMBIM4,Gene
29570,AC025159.1,Gene
29571,TBC1D15,Gene
29572,LINC02464,Gene
29573,SART3,Gene
29574,IFT81,Gene
29575,ERP29,Gene
29576,TMEM120B,Gene
29577,CCDC62,Gene
29578,LINC00539,Gene
29579,ELF1,Gene
29580,VWA8,Gene
29581,ITM2B,Gene
29582,RNASEH2B-AS1,Gene
29583,COMMD6,Gene
29584,UCHL3,Gene
29585,DZIP1,Gene
29586,ARGLU1,Gene
29587,ABHD13,Gene
29588,LAMP1,Gene
29589,GAS6-AS1,Gene
29590,PSME2,Gene
29591,CHMP4A,Gene
29592,NFATC4,Gene
29593,PRKD1,Gene
29594,G2E3-AS1,Gene
29595,DTD2,Gene
29596,MBIP,Gene
29597,AL049828.1,Gene
29598,AL356020.1,Gene
29599,ARMH4,Gene
29600,ARID4A,Gene
29601,DHRS7,Gene
29602,PAPLN,Gene
29603,YLPM1,Gene
29604,TMED10,Gene
29605,SPATA7,Gene
29606,TC2N,Gene
29607,LGMN,Gene
29608,CLBA1,Gene
29609,EMC7,Gene
29610,INO80,Gene
29611,CHP1,Gene
29612,OIP5-AS1,Gene
29613,AC009996.1,Gene
29614,TMOD2,Gene
29615,PIGB,Gene
29616,CCPG1,Gene
29617,MEGF11,Gene
29618,RPL4,Gene
29619,RPLP1,Gene
29620,MAN2C1,Gene
29621,HYKK,Gene
29622,ADAMTS7,Gene
29623,ARNT2,Gene
29624,CEMIP,Gene
29625,AC027808.2,Gene
29626,AC105339.3,Gene
29627,RCCD1,Gene
29628,METTL26,Gene
29629,AL031714.1,Gene
29630,ZNF263,Gene
29631,C16orf71,Gene
29632,AC007014.1,Gene
29633,AC109446.3,Gene
29634,NPIPB4,Gene
29635,CMTM1,Gene
29636,AC012184.1,Gene
29637,ZNF821,Gene
29638,AC105411.1,Gene
29639,GEMIN4,Gene
29640,INPP5K,Gene
29641,MIR22HG,Gene
29642,SHPK,Gene
29643,CAMTA2,Gene
29644,NLRP1,Gene
29645,KIAA0753,Gene
29646,NEURL4,Gene
29647,CD68,Gene
29648,RNF227,Gene
29649,ADPRM,Gene
29650,ZNF624,Gene
29651,SPAG5-AS1,Gene
29652,AC005726.5,Gene
29653,AC068025.2,Gene
29654,TAOK1,Gene
29655,CPD,Gene
29656,UTP6,Gene
29657,TMEM98,Gene
29658,TUBG2,Gene
29659,HOXB2,Gene
29660,HOXB8,Gene
29661,TAC4,Gene
29662,XYLT2,Gene
29663,MRPL27,Gene
29664,SCPEP1,Gene
29665,DHX40,Gene
29666,AC005828.1,Gene
29667,TACO1,Gene
29668,PECAM1,Gene
29669,POLG2,Gene
29670,MYO15B,Gene
29671,MXRA7,Gene
29672,TNRC6C,Gene
29673,OGFOD3,Gene
29674,EPB41L3,Gene
29675,L3MBTL4,Gene
29676,AP005210.2,Gene
29677,RAB12,Gene
29678,IMPA2,Gene
29679,TRAPPC8,Gene
29680,RPL17,Gene
29681,AC022031.2,Gene
29682,AC009271.1,Gene
29683,LMAN1,Gene
29684,KDSR,Gene
29685,AC005909.2,Gene
29686,LINC00909,Gene
29687,PALM,Gene
29688,CNN2,Gene
29689,TMPRSS9,Gene
29690,TIMM13,Gene
29691,MFSD12,Gene
29692,CHAF1A,Gene
29693,CD320,Gene
29694,ZNF559,Gene
29695,AC011511.2,Gene
29696,DOCK6,Gene
29697,ZSWIM4,Gene
29698,TECR,Gene
29699,ZNF333,Gene
29700,GATAD2A,Gene
29701,ZNF737,Gene
29702,ZNF738,Gene
29703,ZNF100,Gene
29704,ZNF730,Gene
29705,RHPN2,Gene
29706,PEPD,Gene
29707,TMEM147,Gene
29708,RPS16,Gene
29709,ZNF226,Gene
29710,ZNF229,Gene
29711,PRKD2,Gene
29712,ZSWIM9,Gene
29713,PIH1D1,Gene
29714,ZNF841,Gene
29715,ZNF83,Gene
29716,AC022150.4,Gene
29717,ZNF888,Gene
29718,MYADM,Gene
29719,TFPT,Gene
29720,LENG8-AS1,Gene
29721,ZNF749,Gene
29722,AC020915.2,Gene
29723,ZBTB45,Gene
29724,C20orf194,Gene
29725,MCM8,Gene
29726,LINC00653,Gene
29727,XRN2,Gene
29728,CST3,Gene
29729,ID1,Gene
29730,COMMD7,Gene
29731,RPN2,Gene
29732,SNHG11,Gene
29733,OSER1-DT,Gene
29734,ZFP64,Gene
29735,AL391097.1,Gene
29736,APCDD1L,Gene
29737,RPS21,Gene
29738,MHENCR,Gene
29739,LINC02246,Gene
29740,SYNJ1,Gene
29741,SON,Gene
29742,AP000695.1,Gene
29743,AP000695.2,Gene
29744,RRP1,Gene
29745,YBEY,Gene
29746,LINC01637,Gene
29747,LINC01638,Gene
29748,TBC1D10A,Gene
29749,GGA1,Gene
29750,PICK1,Gene
29751,ARFGAP3,Gene
29752,EFCAB6,Gene
29753,KIAA0930,Gene
29754,GRAMD4,Gene
29755,LINC00685,Gene
29756,RP2,Gene
29757,WDR13,Gene
29758,ZC3H12B,Gene
29759,ZDHHC15,Gene
29760,AL021308.1,Gene
29761,IL1RAPL2,Gene
29762,DOCK11,Gene
29763,NKAP,Gene
29764,C1GALT1C1,Gene
29765,MIR503HG,Gene
29766,AL672032.1,Gene
29767,SSR4,Gene
29768,AC245140.2,Gene
29769,HNRNPR,Gene
29771,RCC1,Gene
29772,SNHG3,Gene
29773,RRAGC,Gene
29774,MFSD2A,Gene
29775,ZNF684,Gene
29776,PIGK,Gene
29777,LRRC8D,Gene
29778,SLC30A7,Gene
29779,WDR47,Gene
29780,NBPF10,Gene
29781,SNX27,Gene
29782,BX470102.2,Gene
29783,SLC25A44,Gene
29784,CRABP2,Gene
29785,BLZF1,Gene
29786,RABIF,Gene
29787,PPP1R15B,Gene
29788,SDE2,Gene
29789,URB2,Gene
29790,AC118555.1,Gene
29791,KLF11,Gene
29792,HS1BP3,Gene
29793,MEMO1,Gene
29794,DPY30,Gene
29795,SOS1,Gene
29796,TTC7A,Gene
29797,AC092839.1,Gene
29798,CLHC1,Gene
29799,AFTPH,Gene
29800,ANTXR1,Gene
29801,STAMBP,Gene
29802,C2orf81,Gene
29803,POLR1A,Gene
29804,ANKRD36B,Gene
29805,MIR4435-2HG,Gene
29806,CCDC115,Gene
29807,CCNT2-AS1,Gene
29808,FIGN,Gene
29809,FASTKD1,Gene
29810,C2orf88,Gene
29811,AC005037.1,Gene
29812,LANCL1-AS1,Gene
29813,AAMP,Gene
29814,KCNE4,Gene
29815,CAB39,Gene
29816,MLPH,Gene
29817,BOK,Gene
29818,CRELD1,Gene
29819,ZBTB47,Gene
29820,TCAIM,Gene
29821,DNAH1,Gene
29822,ZNF654,Gene
29823,ARL13B,Gene
29824,AC126182.3,Gene
29825,ALG1L2,Gene
29826,SLC25A36,Gene
29827,CCNL1,Gene
29828,MFSD1,Gene
29829,KCNMB2-AS1,Gene
29830,EEF1AKMT4,Gene
29831,FAM131A,Gene
29832,EIF4A2,Gene
29833,ZNF718,Gene
29834,TMEM175,Gene
29835,LCORL,Gene
29836,ANTXR2,Gene
29837,PRDM8,Gene
29838,PRKG2,Gene
29839,NUDT9,Gene
29840,PPM1K,Gene
29841,CASP6,Gene
29842,CBR4,Gene
29843,NEIL3,Gene
29844,CEP72,Gene
29845,MARCH6,Gene
29846,AC008875.3,Gene
29847,NIM1K,Gene
29848,PARP8,Gene
29849,FST,Gene
29850,CKMT2-AS1,Gene
29851,CDC42SE2,Gene
29852,UBE2B,Gene
29853,ETF1,Gene
29854,ZNF300,Gene
29855,MAML1,Gene
29856,AL033523.1,Gene
29857,PXDC1,Gene
29858,AL022724.3,Gene
29859,AL513188.1,Gene
29860,WASF1,Gene
29861,AL590617.2,Gene
29862,CRPPA,Gene
29863,AC073333.1,Gene
29864,AC073332.1,Gene
29865,CBX3,Gene
29866,POMZP3,Gene
29867,CTTNBP2,Gene
29868,TNPO3,Gene
29869,AC009275.1,Gene
29870,NEIL2,Gene
29871,TACC1,Gene
29872,LINC01301,Gene
29873,AC027018.1,Gene
29874,E2F5,Gene
29875,AP005717.2,Gene
29876,AC104316.1,Gene
29877,TG,Gene
29878,GSDMD,Gene
29879,SMARCA2,Gene
29880,DDX58,Gene
29881,MSANTD3,Gene
29882,ST6GALNAC4,Gene
29883,PHYHD1,Gene
29884,DOLPP1,Gene
29885,SNHG7,Gene
29886,AKR1E2,Gene
29887,PRTFDC1,Gene
29888,TIMM23B,Gene
29889,AC067751.1,Gene
29890,LINC00863,Gene
29891,DPCD,Gene
29892,NSMCE4A,Gene
29893,TMEM9B-AS1,Gene
29894,SBF2-AS1,Gene
29895,PARVA,Gene
29896,BTBD10,Gene
29897,SPON1-AS1,Gene
29898,SERGEF,Gene
29899,FBXO3,Gene
29900,PEX16,Gene
29901,AC127035.1,Gene
29902,FAM111A-DT,Gene
29903,SCYL1,Gene
29904,INPPL1,Gene
29905,AP002961.1,Gene
29906,PPP2R1B,Gene
29907,NKAPD1,Gene
29908,SIK3,Gene
29909,PCSK7,Gene
29910,AP000892.1,Gene
29911,C2CD2L,Gene
29912,SPA17,Gene
29913,SLC37A2,Gene
29914,GNB3,Gene
29915,APOLD1,Gene
29916,PFKM,Gene
29917,AC068888.1,Gene
29918,HOXC8,Gene
29919,LINC01619,Gene
29920,TMPO,Gene
29921,LINC02456,Gene
29922,IGF1,Gene
29923,ACAD10,Gene
29924,KDM2B,Gene
29925,KNTC1,Gene
29926,CHFR,Gene
29927,POLR1D,Gene
29928,UBL3,Gene
29929,LHFPL6,Gene
29930,FNDC3A,Gene
29931,CDADC1,Gene
29932,UGGT2,Gene
29933,ERCC5,Gene
29934,LIG4,Gene
29935,UPF3A,Gene
29936,AL132800.1,Gene
29937,LRFN5,Gene
29938,GPR137C,Gene
29939,TMEM260,Gene
29940,ZFP36L1,Gene
29941,AC005480.1,Gene
29942,MLH3,Gene
29943,TNFAIP2,Gene
29944,KLC1,Gene
29945,PACS2,Gene
29946,FAN1,Gene
29947,CTDSPL2,Gene
29948,IL16,Gene
29949,BLM,Gene
29950,ARRDC4,Gene
29951,ZNF213-AS1,Gene
29952,VPS35,Gene
29953,BEAN1,Gene
29954,AC018557.1,Gene
29955,MRM3,Gene
29956,TRAPPC1,Gene
29957,TMEM107,Gene
29958,CTC1,Gene
29959,COPS3,Gene
29960,UNC119,Gene
29961,PSMC3IP,Gene
29962,LSM12,Gene
29963,SLC25A39,Gene
29964,CALCOCO2,Gene
29965,RSAD1,Gene
29966,AC006141.1,Gene
29967,AC091271.1,Gene
29968,AC025048.4,Gene
29969,TMEM94,Gene
29970,DCXR,Gene
29971,IMPACT,Gene
29972,LINC01915,Gene
29973,AC018697.1,Gene
29974,PLIN3,Gene
29975,PNPLA6,Gene
29976,ZNF440,Gene
29977,STX10,Gene
29978,SAMD1,Gene
29979,ABHD8,Gene
29980,AC092279.1,Gene
29981,PLEKHF1,Gene
29982,CLIP3,Gene
29983,XRCC1,Gene
29984,PINLYP,Gene
29985,ZNF649,Gene
29986,ZNF665,Gene
29987,ESF1,Gene
29988,KIF16B,Gene
29989,RBBP9,Gene
29990,GINS1,Gene
29991,CDK5RAP1,Gene
29992,TRPC4AP,Gene
29993,ZSWIM3,Gene
29994,RAB22A,Gene
29995,APCDD1L-DT,Gene
29996,PRPF6,Gene
29997,COL18A1,Gene
29998,CCDC117,Gene
29999,TOM1,Gene
30000,IL3RA,Gene
30001,ASMTL,Gene
30002,TIMM17B,Gene
30003,IQSEC2,Gene
30004,TMSB15B-AS1,Gene
30005,ALG13-AS1,Gene
30006,SMARCA1,Gene
30007,XPNPEP2,Gene
30008,ELF4,Gene
30009,TMEM185A,Gene
30010,SLC35E2B,Gene
30012,C1orf174,Gene
30013,ZNF436,Gene
30014,MTFR1L,Gene
30015,STX12,Gene
30016,ZCCHC17,Gene
30017,KPNA6,Gene
30018,RBBP4,Gene
30019,ZMYM6,Gene
30020,USP24,Gene
30021,AC118549.1,Gene
30022,CLCA2,Gene
30023,TRMT13,Gene
30024,AKNAD1,Gene
30025,RAP1A,Gene
30026,WDR3,Gene
30027,WARS2-AS1,Gene
30028,NBPF15,Gene
30029,AC244033.2,Gene
30030,ETV3,Gene
30031,KIRREL1,Gene
30032,DEDD,Gene
30033,KIFAP3,Gene
30034,TOR1AIP1,Gene
30035,RGL1,Gene
30036,NUCKS1,Gene
30037,HSD11B1-AS1,Gene
30038,EPHX1,Gene
30039,ABCB10,Gene
30040,AGT,Gene
30041,ZNF670,Gene
30042,AL390728.6,Gene
30043,ADCY3,Gene
30044,EIF2B4,Gene
30045,LINC00486,Gene
30046,DHX57,Gene
30047,PPP1R21,Gene
30048,ACYP2,Gene
30049,EXOC6B,Gene
30050,RNF103,Gene
30051,ZNF514,Gene
30052,ANKRD36,Gene
30053,UNC50,Gene
30054,AC012360.3,Gene
30055,POLR1B,Gene
30056,INSIG2,Gene
30057,MARCO,Gene
30058,AMMECR1L,Gene
30059,HS6ST1,Gene
30060,NCKAP5,Gene
30061,LRP1B,Gene
30062,MBD5,Gene
30063,STAM2,Gene
30064,MAP3K20,Gene
30065,CHN1,Gene
30066,TTN-AS1,Gene
30067,C2orf69,Gene
30068,PARD3B,Gene
30069,SPAG16,Gene
30070,MREG,Gene
30071,XRCC5,Gene
30072,WDFY1,Gene
30073,SERPINE2,Gene
30074,AGAP1,Gene
30075,ANKMY1,Gene
30076,PPP1R7,Gene
30077,CIDEC,Gene
30078,BRK1,Gene
30079,OXSM,Gene
30080,GPD1L,Gene
30081,NKTR,Gene
30082,ZNF35,Gene
30083,DCAF1,Gene
30084,TASOR,Gene
30085,PRICKLE2,Gene
30086,ADAMTS9-AS2,Gene
30087,ZNF717,Gene
30088,ROBO1,Gene
30089,USF3,Gene
30090,CCDC14,Gene
30091,RAB7A,Gene
30092,ANAPC13,Gene
30093,RASA2,Gene
30094,PDCD10,Gene
30095,LRPAP1,Gene
30096,LINC00504,Gene
30097,CPEB2,Gene
30098,CENPC,Gene
30099,FAM47E,Gene
30100,PAQR3,Gene
30101,CISD2,Gene
30102,SGMS2,Gene
30103,SEC24B,Gene
30104,SLC10A7,Gene
30105,CFAP97,Gene
30106,CMBL,Gene
30107,C5orf22,Gene
30108,WDR70,Gene
30109,SELENOP,Gene
30110,PELO,Gene
30111,AC008892.1,Gene
30112,LHFPL2,Gene
30113,CMYA5,Gene
30114,MCTP1,Gene
30115,ELL2,Gene
30116,REEP5,Gene
30117,AP3S1,Gene
30118,TGFBI,Gene
30119,HNRNPAB,Gene
30120,DOP1A,Gene
30121,AL078600.1,Gene
30122,SHPRH,Gene
30123,SUN1,Gene
30124,WIPI2,Gene
30125,GARS-DT,Gene
30126,GRB10,Gene
30127,PHKG1,Gene
30128,GTF2IRD2,Gene
30129,TRIM73,Gene
30130,APTR,Gene
30131,CLDN12,Gene
30132,AKAP9,Gene
30133,ANKIB1,Gene
30134,PCOLCE,Gene
30135,ZNHIT1,Gene
30136,FAM185A,Gene
30137,FBXL13,Gene
30138,DOCK4,Gene
30139,POT1,Gene
30140,AC090114.2,Gene
30141,MEST,Gene
30142,LINC-PINT,Gene
30143,UBN2,Gene
30144,RARRES2,Gene
30145,TMEM176B,Gene
30146,CLDN23,Gene
30147,CEBPD,Gene
30148,AC018616.1,Gene
30149,SLC25A32,Gene
30150,CYHR1,Gene
30151,DMAC1,Gene
30152,IFT74,Gene
30153,BAG1,Gene
30154,MAMDC2,Gene
30155,VPS13A,Gene
30156,ZNF189,Gene
30157,TNC,Gene
30158,PSMD5,Gene
30159,NET1,Gene
30160,PIP4K2A,Gene
30161,APBB1IP,Gene
30162,CUL2,Gene
30163,NCOA4,Gene
30164,PARG,Gene
30165,PPP3CB,Gene
30166,PTEN,Gene
30167,PPP1R3C,Gene
30168,BTAF1,Gene
30169,TBC1D12,Gene
30170,ZDHHC16,Gene
30171,XPNPEP1,Gene
30172,TUBGCP2,Gene
30173,TOLLIP,Gene
30174,TRIM66,Gene
30175,EIF4G2,Gene
30176,PIK3C2A,Gene
30177,BDNF-AS,Gene
30178,PDHX,Gene
30179,HSD17B12,Gene
30180,PHF21A,Gene
30181,SDHAF2,Gene
30182,RTN3,Gene
30183,THRSP,Gene
30184,NPAT,Gene
30185,ZC3H12C,Gene
30186,CCDC84,Gene
30187,CHD4,Gene
30188,COX14,Gene
30189,METTL7A,Gene
30190,PAN2,Gene
30191,TAFA2,Gene
30192,CAND1,Gene
30193,TMTC3,Gene
30194,POC1B-AS1,Gene
30195,POLR3B,Gene
30196,PWP1,Gene
30197,COX6A1,Gene
30198,DENR,Gene
30199,VPS37B,Gene
30200,WASF3-AS1,Gene
30201,TPT1-AS1,Gene
30202,PCNX4,Gene
30203,WDR89,Gene
30204,AL359232.1,Gene
30205,FCF1,Gene
30206,ERG28,Gene
30207,ATXN3,Gene
30208,SERPINA3,Gene
30209,SNHG14,Gene
30210,KLF13,Gene
30211,AQR,Gene
30212,EIF3J,Gene
30213,UBAP1L,Gene
30214,EFL1,Gene
30215,BTBD1,Gene
30216,ASB7,Gene
30217,AC009093.2,Gene
30218,CMTM4,Gene
30219,TMEM208,Gene
30220,RIPOR1,Gene
30221,GLOD4,Gene
30222,NXN,Gene
30223,MYO1C,Gene
30224,TLCD2,Gene
30225,WDR81,Gene
30226,SERPINF1,Gene
30227,SGSM2,Gene
30228,XAF1,Gene
30229,SLC25A35,Gene
30230,HS3ST3B1,Gene
30231,EPN2,Gene
30232,LINC02693,Gene
30233,TMEM97,Gene
30234,SDF2,Gene
30235,CORO6,Gene
30236,COA3,Gene
30237,AARSD1,Gene
30238,ARL17B,Gene
30239,EFCAB13,Gene
30240,AC015813.1,Gene
30241,CLTC,Gene
30242,NAT9,Gene
30243,EXOC7,Gene
30244,SGSH,Gene
30245,BAHCC1,Gene
30246,DTNA,Gene
30247,SMAD7,Gene
30248,NEDD4L,Gene
30249,RTTN,Gene
30250,ARHGEF18,Gene
30251,ANGPTL8,Gene
30252,ZNF823,Gene
30253,CYP4F12,Gene
30254,ZNF66,Gene
30255,AC123912.1,Gene
30256,UQCRFS1,Gene
30257,URI1,Gene
30258,DPY19L3,Gene
30259,WTIP,Gene
30260,ZNF234,Gene
30261,BCL3,Gene
30262,APOE,Gene
30263,TEAD2,Gene
30264,PRR12,Gene
30265,KAT14,Gene
30266,ZNF133,Gene
30267,AL049646.1,Gene
30268,TP53INP2,Gene
30269,SOGA1,Gene
30270,CTNNBL1,Gene
30271,CHD6,Gene
30272,SRSF6,Gene
30273,ARFGEF2,Gene
30274,TAF4,Gene
30275,LSM14B,Gene
30276,TPD52L2,Gene
30277,MIR99AHG,Gene
30278,TTC3,Gene
30279,GUCD1,Gene
30280,TUG1,Gene
30281,CBY1,Gene
30282,RBX1,Gene
30283,TBC1D22A,Gene
30284,CHKB,Gene
30285,CHKB-DT,Gene
30286,SCML1,Gene
30287,PRDX4,Gene
30288,MIR222HG,Gene
30289,KLF8,Gene
30290,PBDC1,Gene
30291,ARMCX4,Gene
30292,ZDHHC9,Gene
30293,FGF13,Gene
30294,VMA21,Gene
30295,INTS11,Gene
30296,SSU72,Gene
30297,NMNAT1,Gene
30298,VPS13D,Gene
30299,TXLNA,Gene
30300,EVA1B,Gene
30301,TCEANC2,Gene
30302,AC096536.3,Gene
30303,OMA1,Gene
30304,TTLL7,Gene
30305,C1orf52,Gene
30306,ZNHIT6,Gene
30307,GTF2B,Gene
30308,AL445928.2,Gene
30309,VAV3,Gene
30310,CEPT1,Gene
30311,SRGAP2B,Gene
30312,ACP6,Gene
30313,LINC01138,Gene
30314,CHTOP,Gene
30315,DCAF8,Gene
30316,TMCO1,Gene
30317,PIGC,Gene
30318,MIR181A1HG,Gene
30319,PPP2R5A,Gene
30320,AL360091.3,Gene
30321,LYPLAL1-DT,Gene
30322,CAPN2,Gene
30323,RNF187,Gene
30324,TBCE,Gene
30325,CATSPERE,Gene
30326,SCCPDH,Gene
30327,LINC01376,Gene
30328,RAB10,Gene
30329,MEIS1,Gene
30330,PNO1,Gene
30331,AAK1,Gene
30332,MAT2A,Gene
30333,SLC35F5,Gene
30334,AC007364.1,Gene
30335,DCAF17,Gene
30336,ATP5MC3,Gene
30337,CWC22,Gene
30338,AC007319.1,Gene
30339,CCNYL1,Gene
30340,SP110,Gene
30341,SNORC,Gene
30342,USP40,Gene
30343,LRRFIP1,Gene
30344,SEPTIN2,Gene
30345,CRBN,Gene
30346,EDEM1,Gene
30347,COLQ,Gene
30348,SNRK,Gene
30349,LRRC2,Gene
30350,KLHL18,Gene
30351,TEX264,Gene
30352,HEG1,Gene
30353,PLXND1,Gene
30354,RNF7,Gene
30355,PHC3,Gene
30356,LSG1,Gene
30357,AC092535.4,Gene
30358,TMEM129,Gene
30359,AFAP1,Gene
30360,BOD1L1,Gene
30361,RFC1,Gene
30362,TMEM165,Gene
30363,HNRNPDL,Gene
30364,SLC39A8,Gene
30365,INTS12,Gene
30366,PAPSS1,Gene
30367,GAR1,Gene
30368,ALPK1,Gene
30369,ANKRD50,Gene
30370,LINC02615,Gene
30371,AC104596.1,Gene
30372,IQCM,Gene
30373,TENM3-AS1,Gene
30374,DCTD,Gene
30375,WWC2,Gene
30376,CPLANE1,Gene
30377,SREK1,Gene
30378,ANKRA2,Gene
30379,LNPEP,Gene
30380,STARD4,Gene
30381,FEM1C,Gene
30382,ATG12,Gene
30383,UQCRQ,Gene
30384,SIL1,Gene
30385,NRG2,Gene
30386,ABLIM3,Gene
30387,CARMN,Gene
30388,PPARGC1B,Gene
30389,HMGXB3,Gene
30390,ANXA6,Gene
30391,TTC1,Gene
30392,NDUFAF4,Gene
30393,TSTD3,Gene
30394,PRKN,Gene
30395,SFT2D1,Gene
30396,ERMARD,Gene
30397,C7orf26,Gene
30398,C1GALT1,Gene
30399,LINC01176,Gene
30400,MRPS24,Gene
30401,VOPP1,Gene
30402,SUMF2,Gene
30403,CCDC146,Gene
30404,CDK14,Gene
30405,GNG11,Gene
30406,AC002451.1,Gene
30407,TECPR1,Gene
30408,TRIP6,Gene
30409,LAMB1,Gene
30410,TMEM140,Gene
30411,NUP205,Gene
30412,FMC1,Gene
30413,ZNF212,Gene
30414,PPP1R3B,Gene
30415,PLPBP,Gene
30416,SMIM19,Gene
30417,PXDNL,Gene
30418,OTUD6B,Gene
30419,NDUFAF6,Gene
30420,ZFPM2,Gene
30421,PVT1,Gene
30422,EFR3A,Gene
30423,MROH1,Gene
30424,LURAP1L,Gene
30425,RRAGA,Gene
30426,MOB3B,Gene
30427,CLTA,Gene
30428,ZFAND5,Gene
30429,NAA35,Gene
30430,HABP4,Gene
30431,GOLGA1,Gene
30432,PTRH1,Gene
30433,GLE1,Gene
30434,ZER1,Gene
30435,NACC2,Gene
30436,NMT2,Gene
30437,FAM171A1,Gene
30438,AL450384.2,Gene
30439,RAB18,Gene
30440,LINC01515,Gene
30441,PCBD1,Gene
30442,CHST3,Gene
30443,USP54,Gene
30444,DLG5,Gene
30445,ADIRF,Gene
30446,CPEB3,Gene
30447,BBIP1,Gene
30448,TCF7L2,Gene
30449,TRUB1,Gene
30450,PDZD8,Gene
30451,CASC2,Gene
30452,CACUL1,Gene
30453,INSYN2A,Gene
30454,ECHS1,Gene
30455,TALDO1,Gene
30456,RHOG,Gene
30457,TIMM10B,Gene
30458,AC131571.1,Gene
30459,PTPRJ,Gene
30460,DTX4,Gene
30461,POLD4,Gene
30462,AP002336.2,Gene
30463,CLPB,Gene
30464,KCTD21-AS1,Gene
30465,KCTD21,Gene
30466,TMPRSS5,Gene
30467,DCPS,Gene
30468,C1S,Gene
30469,LRP6,Gene
30470,AC023051.1,Gene
30471,MED21,Gene
30472,AC008014.1,Gene
30473,STAT2,Gene
30474,RBMS2,Gene
30475,PTGES3,Gene
30476,GNS,Gene
30477,BTG1,Gene
30478,AC138123.1,Gene
30479,CRADD,Gene
30480,FGD6,Gene
30481,GIT2,Gene
30482,ANKRD13A,Gene
30483,PEBP1,Gene
30484,PXN,Gene
30485,ARL6IP4,Gene
30486,SFSWAP,Gene
30487,ZNF26,Gene
30488,ZNF84,Gene
30489,FRY,Gene
30490,N4BP2L1,Gene
30491,SUGT1,Gene
30492,FBXL3,Gene
30493,MYCBP2,Gene
30494,ING1,Gene
30495,ATP11A,Gene
30496,CHD8,Gene
30497,ABHD4,Gene
30498,PPP1R3E,Gene
30499,RNF31,Gene
30500,DMAC2L,Gene
30501,STYX,Gene
30502,SIX1,Gene
30503,ZNF410,Gene
30504,TMED8,Gene
30505,DGLUCY,Gene
30506,ITPK1,Gene
30507,LINC01550,Gene
30508,CINP,Gene
30509,PPP1R13B,Gene
30510,PLEKHO2,Gene
30511,BBS4,Gene
30512,COMMD4,Gene
30513,LYSMD4,Gene
30514,LRRK1,Gene
30515,ERI2,Gene
30516,LONP2,Gene
30517,FBXL8,Gene
30518,NCBP3,Gene
30519,ANKFY1,Gene
30520,GABARAP,Gene
30521,PIGS,Gene
30522,FLOT2,Gene
30523,SSH2,Gene
30524,GOSR1,Gene
30525,NF1,Gene
30526,ZNHIT3,Gene
30527,ORMDL3,Gene
30528,DUSP3,Gene
30529,NME1,Gene
30530,MRPS23,Gene
30531,USP32,Gene
30532,BPTF,Gene
30533,CYTH1,Gene
30534,TBC1D16,Gene
30535,TTC39C,Gene
30536,MEX3C,Gene
30537,SEC11C,Gene
30538,ATP9B,Gene
30539,SBNO2,Gene
30540,ZNF625,Gene
30541,MAN2B1,Gene
30542,RFX1,Gene
30543,COLGALT1,Gene
30544,SLC25A42,Gene
30545,C19orf12,Gene
30546,ETHE1,Gene
30547,ERCC2,Gene
30548,SELENOW,Gene
30549,NUP62,Gene
30550,ZNF677,Gene
30551,ZNF667-AS1,Gene
30552,ZNF773,Gene
30553,ZNF274,Gene
30554,RBCK1,Gene
30555,SNTA1,Gene
30556,CBFA2T2,Gene
30557,RALY,Gene
30558,DLGAP4-AS1,Gene
30559,DNTTIP1,Gene
30560,CU638689.5,Gene
30561,GABPA,Gene
30562,TMEM50B,Gene
30563,FAM207A,Gene
30564,C21orf58,Gene
30565,DIP2A,Gene
30566,SMARCB1,Gene
30567,SPECC1L,Gene
30568,AP1B1,Gene
30569,NF2,Gene
30570,SUN2,Gene
30571,ZC3H7B,Gene
30572,POLR3H,Gene
30573,TAB3,Gene
30574,SH3BGRL,Gene
30575,DIAPH2-AS1,Gene
30576,RBMX2,Gene
30577,RTL8A,Gene
30578,ZNF449,Gene
30579,AL592183.1,Gene
30580,NOC2L,Gene
30582,CEP104,Gene
30583,HSPG2,Gene
30584,SRSF10,Gene
30585,MAN1C1,Gene
30586,CEP85,Gene
30587,GPATCH3,Gene
30588,SRSF4,Gene
30589,SYNC,Gene
30590,PRPF38A,Gene
30591,SCP2,Gene
30592,RPF1,Gene
30593,GBP2,Gene
30594,WNT2B,Gene
30595,ATP8B2,Gene
30596,IL6R,Gene
30597,DPM3,Gene
30598,THBS3,Gene
30599,KIAA1614,Gene
30600,IVNS1ABP,Gene
30601,ASXL2,Gene
30602,GTF3C2,Gene
30603,THUMPD2,Gene
30604,LRPPRC,Gene
30605,KIAA1841,Gene
30606,SERTAD2,Gene
30607,DGUOK,Gene
30608,NR4A2,Gene
